step_time,reward,total_stopped,total_wait_time
5.0,0.0,0,0.0
10.0,0.0,0,0.0
15.0,0.0,2,3.0
20.0,-0.07,8,30.0
25.0,-0.18,17,96.0
30.0,-0.28,24,202.0
35.0,-0.36,30,340.0
40.0,-0.44000000000000006,39,518.0
45.0,-0.54,46,732.0
50.0,-0.6399999999999997,54,990.0
55.0,-0.7400000000000002,60,1280.0
60.0,-0.8200000000000003,69,1609.0
65.0,-0.8999999999999995,76,1974.0
70.0,-1.0,84,2375.0
75.0,-1.1000000000000005,92,2817.0
80.0,-1.1799999999999997,98,3294.0
85.0,-1.3000000000000007,108,3810.0
90.0,-1.3899999999999988,113,4363.0
95.0,-1.4700000000000006,120,4950.0
100.0,-1.5600000000000005,128,5575.0
105.0,-1.629999999999999,134,6234.0
110.0,-1.7500000000000018,144,6933.0
115.0,-1.7999999999999972,144,7653.0
120.0,-1.8000000000000007,144,8373.0
125.0,-1.8000000000000007,144,9093.0
130.0,-1.8000000000000007,144,9813.0
135.0,-1.8000000000000007,144,10533.0
140.0,-1.7999999999999972,144,11253.0
145.0,-1.8000000000000007,144,11973.0
150.0,-1.8000000000000007,144,12693.0
155.0,-1.7999999999999972,144,13413.0
160.0,-1.8000000000000043,144,14133.0
165.0,-1.7999999999999972,144,14853.0
170.0,-1.8000000000000043,144,15573.0
175.0,-1.7999999999999972,144,16293.0
180.0,-1.7999999999999972,144,17013.0
185.0,-1.8000000000000043,144,17733.0
190.0,-1.7999999999999972,144,18453.0
195.0,-1.8000000000000043,144,19173.0
200.0,-1.7999999999999972,144,19893.0
205.0,-1.7999999999999972,144,20613.0
210.0,-1.8000000000000043,144,21333.0
215.0,-1.7999999999999972,144,22053.0
220.0,-1.8000000000000043,144,22773.0
225.0,-1.7999999999999972,144,23493.0
230.0,-1.7999999999999972,144,24213.0
235.0,-1.8000000000000043,144,24933.0
240.0,-1.8000000000000043,144,25653.0
245.0,-1.7999999999999972,144,26373.0
250.0,-1.7999999999999972,144,27093.0
255.0,-1.7999999999999972,144,27813.0
260.0,-1.7999999999999972,144,28533.0
