step_time,reward,total_stopped,total_wait_time
25205.0,0.0,0,0.0
25210.0,0.0,0,0.0
25215.0,0.0,0,0.0
25220.0,0.0,0,0.0
25225.0,0.0,0,0.0
25230.0,-0.02,1,2.0
25235.0,-0.09,2,11.0
25240.0,-0.09999999999999999,2,21.0
25245.0,-0.1,3,31.0
25250.0,-0.09999999999999998,3,41.0
25255.0,-0.14000000000000007,4,55.0
25260.0,-0.22999999999999998,6,78.0
25265.0,0.050000000000000044,6,73.0
25270.0,-0.030000000000000027,8,76.0
25275.0,-0.49,12,125.0
25280.0,-0.5800000000000001,12,183.0
25285.0,-0.6699999999999999,15,250.0
25290.0,-0.77,17,327.0
25295.0,-0.8699999999999997,20,414.0
25300.0,-0.41999999999999993,17,456.0
25305.0,-0.54,18,510.0
25310.0,-0.8500000000000005,18,595.0
25315.0,0.0,11,595.0
25320.0,2.2800000000000002,2,367.0
25325.0,1.99,2,168.0
25330.0,1.3599999999999999,4,32.0
25335.0,-0.2,4,52.0
25340.0,-0.26,6,78.0
25345.0,-0.31000000000000005,8,109.0
25350.0,-0.3999999999999999,8,149.0
25355.0,-0.3999999999999999,9,189.0
25360.0,-0.4099999999999999,11,230.0
25365.0,-0.4900000000000002,11,279.0
25370.0,-0.52,12,331.0
25375.0,-0.5499999999999998,11,386.0
25380.0,-0.6000000000000001,13,446.0
25385.0,-0.7000000000000002,15,516.0
25390.0,-0.71,16,587.0
25395.0,-0.8300000000000001,17,670.0
25400.0,-0.8999999999999995,19,760.0
25405.0,-0.9700000000000006,20,857.0
25410.0,-1.08,22,965.0
25415.0,-1.2199999999999989,25,1087.0
25420.0,-1.2800000000000011,27,1215.0
25425.0,-1.379999999999999,29,1353.0
25430.0,-1.5300000000000011,31,1506.0
25435.0,-1.58,32,1664.0
25440.0,-1.4100000000000001,31,1805.0
25445.0,-1.5799999999999983,33,1963.0
25450.0,-0.3100000000000023,31,1994.0
25455.0,-1.4899999999999984,30,2143.0
25460.0,-1.490000000000002,29,2292.0
25465.0,-1.4699999999999989,30,2439.0
25470.0,-1.5,30,2589.0
25475.0,1.25,29,2464.0
25480.0,6.5,25,1814.0
25485.0,3.01,22,1513.0
25490.0,3.49,15,1164.0
25495.0,3.7700000000000005,10,787.0
25500.0,2.76,9,511.0
25505.0,1.9500000000000002,13,316.0
25510.0,0.22999999999999998,16,293.0
25515.0,-0.5699999999999998,17,350.0
25520.0,-0.7199999999999998,19,422.0
25525.0,-1.0499999999999998,20,527.0
25530.0,-1.12,23,639.0
25535.0,-1.1900000000000004,25,758.0
25540.0,-1.2599999999999998,27,884.0
25545.0,-1.3000000000000007,26,1014.0
25550.0,-1.4299999999999997,29,1157.0
25555.0,-1.4499999999999993,29,1302.0
25560.0,-1.450000000000001,29,1447.0
25565.0,2.1000000000000014,17,1237.0
25570.0,6.989999999999999,1,538.0
25575.0,3.41,4,197.0
25580.0,1.17,4,80.0
25585.0,-0.010000000000000009,5,81.0
25590.0,-0.53,6,134.0
25595.0,0.16000000000000014,7,118.0
25600.0,0.5399999999999999,1,64.0
25605.0,0.08999999999999997,2,55.0
25610.0,-0.24,3,79.0
25615.0,-0.33000000000000007,9,112.0
25620.0,-0.44999999999999996,10,157.0
25625.0,-0.1299999999999999,8,170.0
25630.0,0.6699999999999999,6,103.0
25635.0,0.06000000000000005,9,97.0
25640.0,-0.6000000000000001,16,157.0
25645.0,-0.47999999999999976,14,205.0
25650.0,-0.6000000000000001,17,265.0
25655.0,-1.06,23,371.0
25660.0,-1.3600000000000003,31,507.0
25665.0,-1.7699999999999996,36,684.0
25670.0,-2.1400000000000006,42,898.0
25675.0,-2.34,45,1132.0
25680.0,-2.4000000000000004,49,1372.0
25685.0,-2.49,50,1621.0
25690.0,-2.5700000000000003,52,1878.0
25695.0,-2.219999999999999,49,2100.0
25700.0,-1.3000000000000007,48,2230.0
25705.0,1.0199999999999996,40,2128.0
25710.0,4.280000000000001,27,1700.0
25715.0,1.9000000000000004,23,1510.0
25720.0,1.1600000000000001,18,1394.0
25725.0,1.0299999999999994,19,1291.0
25730.0,1.0099999999999998,23,1190.0
25735.0,1.08,23,1082.0
25740.0,1.450000000000001,17,937.0
25745.0,2.049999999999999,13,732.0
25750.0,0.8500000000000005,15,647.0
25755.0,-1.6000000000000005,14,807.0
25760.0,0.35000000000000053,9,772.0
25765.0,1.0599999999999996,13,666.0
25770.0,-1.83,15,849.0
25775.0,1.5600000000000005,10,693.0
25780.0,1.88,6,505.0
25785.0,0.0699999999999994,2,498.0
25790.0,-0.4399999999999995,6,542.0
25795.0,-0.29000000000000004,8,571.0
25800.0,-0.4900000000000002,11,620.0
25805.0,-0.5,10,670.0
25810.0,1.3100000000000005,5,539.0
25815.0,2.7099999999999995,2,268.0
25820.0,-0.9499999999999997,1,363.0
25825.0,-1.2300000000000004,3,486.0
25830.0,2.0300000000000002,2,283.0
25835.0,2.41,5,42.0
25840.0,0.29,1,13.0
25845.0,0.07,1,6.0
25850.0,-0.05,1,11.0
25855.0,-0.05,1,16.0
25860.0,0.16,1,0.0
25865.0,0.0,0,0.0
25870.0,-0.01,1,1.0
25875.0,-0.07,2,8.0
25880.0,-0.14,4,22.0
25885.0,-0.19999999999999998,4,42.0
25890.0,0.10999999999999999,1,31.0
25895.0,0.27,1,4.0
25900.0,0.0,3,4.0
25905.0,-0.18,5,22.0
25910.0,0.01999999999999999,0,20.0
25915.0,0.2,1,0.0
25920.0,-0.02,1,2.0
25925.0,-0.09,2,11.0
25930.0,-0.17000000000000004,4,28.0
25935.0,-0.25,5,53.0
25940.0,-0.25,5,78.0
25945.0,-0.25,6,103.0
25950.0,0.41000000000000003,2,62.0
25955.0,0.62,0,0.0
25960.0,-0.11,4,11.0
25965.0,-0.18,4,29.0
25970.0,-0.2700000000000001,6,56.0
25975.0,0.14000000000000007,2,42.0
25980.0,0.32999999999999996,1,9.0
25985.0,0.06999999999999999,1,2.0
25990.0,-0.08,3,10.0
25995.0,-0.1,3,20.0
26000.0,-0.13,4,33.0
26005.0,-0.21000000000000002,6,54.0
26010.0,0.34,1,20.0
26015.0,0.17,2,3.0
26020.0,-0.020000000000000004,2,5.0
26025.0,-0.16999999999999998,6,22.0
26030.0,0.0,1,22.0
26035.0,0.13,1,9.0
26040.0,-0.07,3,16.0
26045.0,-0.13999999999999999,4,30.0
26050.0,-0.21000000000000002,5,51.0
26055.0,-0.030000000000000027,3,54.0
26060.0,-0.04999999999999993,2,59.0
26065.0,-0.12,5,71.0
26070.0,-0.050000000000000044,3,76.0
26075.0,0.47000000000000003,0,29.0
26080.0,-0.010000000000000009,1,30.0
26085.0,-0.09000000000000002,2,39.0
26090.0,-0.09999999999999998,3,49.0
26095.0,-0.09999999999999998,3,59.0
26100.0,-0.09999999999999998,2,69.0
26105.0,-0.15000000000000002,3,84.0
26110.0,0.41,0,43.0
26115.0,0.38,1,5.0
26120.0,0.05,0,0.0
26125.0,-0.04,1,4.0
26130.0,-0.09,2,13.0
26135.0,-0.10999999999999999,2,24.0
26140.0,-0.14,4,38.0
26145.0,0.3,0,8.0
26150.0,0.05,1,3.0
26155.0,-0.03,2,6.0
26160.0,-0.1,2,16.0
26165.0,0.07,1,9.0
26170.0,0.039999999999999994,3,5.0
26175.0,-0.039999999999999994,4,9.0
26180.0,-0.06,3,15.0
26185.0,0.04999999999999999,1,10.0
26190.0,-0.09,4,19.0
26195.0,0.04000000000000001,0,15.0
26200.0,0.09,2,6.0
26205.0,-0.19,5,25.0
26210.0,0.06,0,19.0
26215.0,0.15,1,4.0
26220.0,-0.060000000000000005,2,10.0
26225.0,-0.13,3,23.0
26230.0,-0.19999999999999998,6,43.0
26235.0,0.15999999999999998,2,27.0
26240.0,0.25,1,2.0
26245.0,-0.009999999999999998,2,3.0
26250.0,-0.18,6,21.0
26255.0,-0.32000000000000006,7,53.0
26260.0,-0.35,8,88.0
26265.0,-0.39,8,127.0
26270.0,-0.41999999999999993,9,169.0
26275.0,-0.4900000000000002,11,218.0
26280.0,0.5900000000000001,5,159.0
26285.0,1.28,3,31.0
26290.0,0.07,2,24.0
26295.0,-0.16000000000000003,4,40.0
26300.0,0.23,1,17.0
26305.0,0.07,3,10.0
26310.0,0.09000000000000001,1,1.0
26315.0,-0.1,5,11.0
26320.0,-0.23000000000000004,6,34.0
26325.0,-0.32,8,66.0
26330.0,-0.45000000000000007,9,111.0
26335.0,-0.5199999999999998,12,163.0
26340.0,0.34999999999999987,5,128.0
26345.0,1.12,0,16.0
26350.0,-0.01999999999999999,3,18.0
26355.0,-0.19,5,37.0
26360.0,-0.03999999999999998,2,41.0
26365.0,0.15999999999999998,2,25.0
26370.0,0.010000000000000009,1,24.0
26375.0,-0.020000000000000018,1,26.0
26380.0,-0.04999999999999999,2,31.0
26385.0,-0.04999999999999999,3,36.0
26390.0,-0.10000000000000003,3,46.0
26395.0,-0.10000000000000003,3,56.0
26400.0,-0.1299999999999999,3,69.0
26405.0,-0.20000000000000007,6,89.0
26410.0,-0.2499999999999999,5,114.0
26415.0,-0.25,5,139.0
26420.0,-0.26,6,165.0
26425.0,-0.30000000000000004,8,195.0
26430.0,-0.32000000000000006,10,227.0
26435.0,-0.3500000000000001,8,262.0
26440.0,1.9500000000000002,3,67.0
26445.0,0.6000000000000001,2,7.0
26450.0,0.020000000000000004,3,5.0
26455.0,-0.19,6,24.0
26460.0,-0.33999999999999997,8,58.0
26465.0,0.10999999999999999,2,47.0
26470.0,0.43,2,4.0
26475.0,0.010000000000000002,2,3.0
26480.0,-0.1,2,13.0
26485.0,-0.1,2,23.0
26490.0,-0.13999999999999999,4,37.0
26495.0,-0.28,7,65.0
26500.0,-0.4,8,105.0
26505.0,-0.3999999999999999,9,145.0
26510.0,0.7699999999999999,0,68.0
26515.0,0.68,1,0.0
26520.0,0.0,0,0.0
26525.0,0.0,0,0.0
26530.0,-0.01,3,1.0
26535.0,-0.049999999999999996,1,6.0
26540.0,-0.05,3,11.0
26545.0,-0.05,1,16.0
26550.0,-0.07999999999999999,2,24.0
26555.0,-0.16000000000000003,4,40.0
26560.0,0.28,2,12.0
26565.0,0.09,2,3.0
26570.0,-0.03,2,6.0
26575.0,0.049999999999999996,1,1.0
26580.0,-0.08,3,9.0
26585.0,-0.19999999999999998,5,29.0
26590.0,-0.39000000000000007,11,68.0
26595.0,-0.58,14,126.0
26600.0,0.1399999999999999,8,112.0
26605.0,0.7000000000000002,4,42.0
26610.0,0.019999999999999962,4,40.0
26615.0,-0.18999999999999995,7,59.0
26620.0,0.14999999999999997,1,44.0
26625.0,0.38,1,6.0
26630.0,-0.08000000000000002,3,14.0
26635.0,-0.21999999999999997,6,36.0
26640.0,0.12,1,24.0
26645.0,0.18,1,6.0
26650.0,0.06,0,0.0
26655.0,0.0,0,0.0
26660.0,-0.06,2,6.0
26665.0,-0.13,4,19.0
26670.0,-0.19,5,38.0
26675.0,-0.30000000000000004,7,68.0
26680.0,-0.39,8,107.0
26685.0,-0.54,13,161.0
26690.0,0.3900000000000001,5,122.0
26695.0,1.1,0,12.0
26700.0,-0.03,3,15.0
26705.0,-0.19999999999999998,6,35.0
26710.0,-0.010000000000000009,4,36.0
26715.0,-0.030000000000000027,7,39.0
26720.0,-0.010000000000000009,1,40.0
26725.0,-0.12,10,52.0
26730.0,-0.53,13,105.0
26735.0,-0.71,17,176.0
26740.0,-0.7899999999999998,16,255.0
26745.0,-0.8800000000000003,20,343.0
26750.0,-1.0500000000000003,24,448.0
26755.0,-1.1999999999999993,25,568.0
26760.0,-1.42,30,710.0
26765.0,-1.58,33,868.0
26770.0,-1.700000000000001,34,1038.0
26775.0,-1.6999999999999993,34,1208.0
26780.0,-1.6999999999999993,35,1378.0
26785.0,-1.6900000000000013,34,1547.0
26790.0,-1.700000000000001,34,1717.0
26795.0,-1.6999999999999993,34,1887.0
26800.0,-1.6999999999999993,34,2057.0
26805.0,-1.6999999999999993,35,2227.0
26810.0,-1.7800000000000011,37,2405.0
26815.0,-1.6600000000000001,34,2571.0
26820.0,-1.6600000000000001,34,2737.0
26825.0,2.650000000000002,22,2472.0
26830.0,8.439999999999998,11,1628.0
26835.0,0.6300000000000008,9,1565.0
26840.0,-1.0099999999999998,13,1666.0
26845.0,-0.7699999999999996,18,1743.0
26850.0,2.24,14,1519.0
26855.0,3.629999999999999,7,1156.0
26860.0,1.6600000000000001,1,990.0
26865.0,-0.25,7,1015.0
26870.0,-0.5700000000000003,13,1072.0
26875.0,-0.7299999999999986,16,1145.0
26880.0,0.7099999999999991,13,1074.0
26885.0,4.92,9,582.0
26890.0,-0.21999999999999975,7,604.0
26895.0,-0.5999999999999996,11,664.0
26900.0,-0.8100000000000005,18,745.0
26905.0,-0.5,18,795.0
26910.0,0.08999999999999986,19,786.0
26915.0,-0.7499999999999991,21,861.0
26920.0,-0.6500000000000004,20,926.0
26925.0,-1.120000000000001,24,1038.0
26930.0,-1.1999999999999993,24,1158.0
26935.0,-1.1999999999999993,24,1278.0
26940.0,-1.200000000000001,24,1398.0
26945.0,-1.1999999999999993,24,1518.0
26950.0,1.67,18,1351.0
26955.0,3.75,11,976.0
26960.0,-0.40000000000000036,10,1016.0
26965.0,-0.3100000000000005,7,1047.0
26970.0,-0.47999999999999865,12,1095.0
26975.0,-0.6800000000000015,16,1163.0
26980.0,-0.7899999999999991,17,1242.0
26985.0,-0.8900000000000006,19,1331.0
26990.0,-0.9499999999999993,21,1426.0
26995.0,-1.0199999999999996,22,1528.0
27000.0,-1.1199999999999992,23,1640.0
27005.0,-1.2300000000000004,25,1763.0
27010.0,-1.2699999999999996,27,1890.0
27015.0,-1.3100000000000023,27,2021.0
27020.0,-1.4899999999999984,31,2170.0
27025.0,-1.5500000000000007,31,2325.0
27030.0,-1.5500000000000007,31,2480.0
27035.0,-1.5500000000000007,31,2635.0
27040.0,-1.5499999999999972,31,2790.0
27045.0,-1.5500000000000007,31,2945.0
27050.0,-1.5500000000000007,32,3100.0
27055.0,-1.5499999999999972,31,3255.0
27060.0,-1.5500000000000043,31,3410.0
27065.0,3.360000000000003,22,3074.0
27070.0,9.2,11,2154.0
27075.0,1.2799999999999976,9,2026.0
27080.0,-0.4399999999999977,10,2070.0
27085.0,-0.6600000000000001,15,2136.0
27090.0,2.8200000000000003,10,1854.0
27095.0,6.489999999999998,5,1205.0
27100.0,0.5800000000000001,3,1147.0
27105.0,-0.2699999999999996,8,1174.0
27110.0,-0.5,12,1224.0
27115.0,-0.6899999999999995,14,1293.0
27120.0,2.119999999999999,10,1081.0
27125.0,6.170000000000001,0,464.0
27130.0,0.1200000000000001,3,452.0
27135.0,-0.29000000000000004,8,481.0
27140.0,-0.45999999999999996,11,527.0
27145.0,-0.5,10,577.0
27150.0,-0.5100000000000007,11,628.0
27155.0,-0.6399999999999997,13,692.0
27160.0,-0.7000000000000002,14,762.0
27165.0,-0.7000000000000002,15,832.0
27170.0,2.2200000000000006,6,610.0
27175.0,4.93,3,117.0
27180.0,-0.020000000000000018,5,119.0
27185.0,-0.24,8,143.0
27190.0,-0.30000000000000004,6,173.0
27195.0,-0.3799999999999999,8,211.0
27200.0,-0.4500000000000002,10,256.0
27205.0,-0.44999999999999973,10,301.0
27210.0,-0.4500000000000002,9,346.0
27215.0,-0.4500000000000002,9,391.0
27220.0,-0.5,10,441.0
27225.0,-0.5,10,491.0
27230.0,-0.5899999999999999,13,550.0
27235.0,-0.8200000000000003,18,632.0
27240.0,-0.8499999999999996,17,717.0
27245.0,-0.8499999999999996,17,802.0
27250.0,-0.8499999999999996,17,887.0
27255.0,2.179999999999999,6,669.0
27260.0,4.19,1,250.0
27265.0,0.2400000000000002,1,226.0
27270.0,-0.13000000000000034,5,239.0
27275.0,-0.19999999999999973,6,259.0
27280.0,-0.20999999999999996,5,280.0
27285.0,-0.25,6,305.0
27290.0,-0.31000000000000005,7,336.0
27295.0,0.8699999999999997,1,249.0
27300.0,1.9200000000000004,1,57.0
27305.0,-0.010000000000000009,1,58.0
27310.0,-0.050000000000000044,1,63.0
27315.0,-0.050000000000000044,1,68.0
27320.0,-0.04999999999999993,1,73.0
27325.0,-0.08000000000000007,2,81.0
27330.0,-0.09999999999999998,2,91.0
27335.0,-0.09999999999999998,2,101.0
27340.0,-0.10000000000000009,2,111.0
27345.0,-0.09999999999999987,2,121.0
27350.0,-0.14000000000000012,3,135.0
27355.0,-0.1499999999999999,3,150.0
27360.0,-0.1499999999999999,3,165.0
27365.0,-0.2200000000000002,6,187.0
27370.0,-0.2999999999999998,6,217.0
27375.0,-0.3799999999999999,8,255.0
27380.0,-0.4900000000000002,11,304.0
27385.0,-0.6000000000000001,12,364.0
27390.0,1.56,8,208.0
27395.0,-0.10000000000000009,8,218.0
27400.0,0.6900000000000002,2,149.0
27405.0,1.2,0,29.0
27410.0,0.29,0,0.0
27415.0,-0.04,1,4.0
27420.0,-0.049999999999999996,1,9.0
27425.0,-0.07,2,16.0
27430.0,-0.1,2,26.0
27435.0,-0.20999999999999996,5,47.0
27440.0,-0.25,5,72.0
27445.0,-0.29000000000000004,6,101.0
27450.0,-0.32000000000000006,7,133.0
27455.0,-0.3699999999999999,8,170.0
27460.0,-0.4800000000000002,11,218.0
27465.0,-0.5899999999999999,12,277.0
27470.0,-0.6800000000000002,15,345.0
27475.0,-0.79,18,424.0
27480.0,-0.8499999999999996,17,509.0
