step_time,reward,total_stopped,total_wait_time
25205.0,0.0,0,0.0
25210.0,0.0,1,0.0
25215.0,0.0,0,0.0
25220.0,0.0,0,0.0
25225.0,0.0,1,0.0
25230.0,0.0,3,0.0
25235.0,0.0,0,0.0
25240.0,-0.01,3,5.0
25245.0,0.0,4,12.0
25250.0,-0.08,4,23.0
25255.0,-0.04000000000000001,1,13.0
25260.0,0.06,4,8.0
25265.0,0.0,5,21.0
25270.0,-0.039999999999999994,6,40.0
25275.0,0.0,3,37.0
25280.0,0.09,6,50.0
25285.0,0.0,5,61.0
25290.0,-0.02,3,39.0
25295.0,0.02,1,15.0
25300.0,0.0,1,4.0
25305.0,0.0,1,9.0
25310.0,-0.02,2,8.0
25315.0,0.02,2,7.0
25320.0,0.0,0,7.0
25325.0,0.0,2,10.0
25330.0,-0.02,5,28.0
25335.0,-0.07999999999999999,3,32.0
25340.0,0.039999999999999994,3,32.0
25345.0,0.020000000000000004,3,35.0
25350.0,0.03,5,47.0
25355.0,-0.07,6,67.0
25360.0,0.03,5,86.0
25365.0,0.05,5,100.0
25370.0,0.0,6,106.0
25375.0,0.0,7,134.0
25380.0,0.0,8,158.0
25385.0,0.0,6,179.0
25390.0,0.0,7,207.0
25395.0,-0.08,6,179.0
25400.0,0.020000000000000004,1,67.0
25405.0,0.06,3,71.0
25410.0,0.0,7,94.0
25415.0,0.0,8,129.0
25420.0,0.0,8,168.0
25425.0,-0.009999999999999998,12,219.0
25430.0,0.009999999999999998,5,154.0
25435.0,-0.05,3,117.0
25440.0,0.07,2,44.0
25445.0,-0.03,6,63.0
25450.0,-0.05,6,90.0
25455.0,0.08,5,94.0
25460.0,0.0,7,119.0
25465.0,0.0,10,163.0
25470.0,0.0,3,117.0
25475.0,0.0,2,52.0
25480.0,-0.01,4,65.0
25485.0,0.01,1,28.0
25490.0,-0.04,1,10.0
25495.0,-0.049999999999999996,1,13.0
25500.0,0.09,1,5.0
25505.0,0.0,1,4.0
25510.0,0.0,1,5.0
25515.0,0.0,1,4.0
25520.0,-0.05,1,7.0
25525.0,-0.05,3,15.0
25530.0,-0.04999999999999999,2,25.0
25535.0,-0.07,2,28.0
25540.0,0.16999999999999998,0,5.0
25545.0,0.030000000000000002,2,14.0
25550.0,0.0,1,12.0
25555.0,0.0,0,4.0
25560.0,0.0,3,5.0
25565.0,-0.02,2,12.0
25570.0,0.02,1,17.0
25575.0,-0.030000000000000002,3,25.0
25580.0,0.030000000000000002,2,31.0
25585.0,-0.009999999999999998,3,19.0
25590.0,0.009999999999999998,3,22.0
25595.0,0.0,2,25.0
25600.0,0.0,2,33.0
25605.0,-0.05,6,31.0
25610.0,0.07,2,29.0
25615.0,-0.01,4,22.0
25620.0,-0.01,4,31.0
25625.0,-0.009999999999999998,14,72.0
25630.0,0.009999999999999998,11,111.0
25635.0,0.0,10,118.0
25640.0,-0.02,12,165.0
25645.0,0.0,13,219.0
25650.0,0.0,16,286.0
25655.0,-0.04,18,362.0
25660.0,-0.009999999999999995,14,419.0
25665.0,0.06999999999999999,16,485.0
25670.0,0.0,17,573.0
25675.0,0.0,18,630.0
25680.0,0.0,17,624.0
25685.0,-0.009999999999999998,16,625.0
25690.0,-0.07,13,657.0
25695.0,0.060000000000000005,15,722.0
25700.0,0.010000000000000002,12,770.0
25705.0,0.0,13,824.0
25710.0,-0.04000000000000001,15,893.0
25715.0,0.020000000000000004,14,956.0
25720.0,-0.05,14,1026.0
25725.0,-0.10999999999999999,16,1083.0
25730.0,-0.19000000000000003,18,1172.0
25735.0,0.07,15,1224.0
25740.0,0.030000000000000027,14,1272.0
25745.0,0.3,12,1302.0
25750.0,0.0,12,1366.0
25755.0,-0.01,13,1423.0
25760.0,-0.049999999999999996,15,1486.0
25765.0,-0.05,13,1549.0
25770.0,-0.06000000000000001,19,1628.0
25775.0,-0.15,22,1731.0
25780.0,0.26,18,1779.0
25785.0,0.06,17,1846.0
25790.0,0.0,17,1890.0
25795.0,0.0,21,1989.0
25800.0,0.0,22,2073.0
25805.0,-0.02,24,2192.0
25810.0,0.0,20,2267.0
25815.0,-0.02,19,2317.0
25820.0,-0.1,22,2396.0
25825.0,-0.14,27,2517.0
25830.0,0.16000000000000003,21,2579.0
25835.0,0.09999999999999999,23,2653.0
25840.0,0.0,21,2758.0
25845.0,-0.039999999999999994,21,2802.0
25850.0,-0.07,19,2734.0
25855.0,-0.14,20,2686.0
25860.0,0.18000000000000002,18,2748.0
25865.0,0.049999999999999996,21,2839.0
25870.0,-0.049999999999999996,21,2925.0
25875.0,-0.11000000000000001,28,3047.0
25880.0,0.04000000000000001,29,3140.0
25885.0,-0.1,30,3287.0
25890.0,0.26,28,3384.0
25895.0,0.0,24,3480.0
25900.0,0.0,20,3493.0
25905.0,0.0,20,3425.0
25910.0,0.0,23,3506.0
25915.0,0.0,24,3594.0
25920.0,0.0,22,3651.0
25925.0,-0.02,26,3756.0
25930.0,-0.06,22,3834.0
25935.0,0.08,22,3856.0
25940.0,0.0,25,3975.0
25945.0,0.0,28,4102.0
25950.0,-0.08,32,4216.0
25955.0,0.07,21,4048.0
25960.0,0.0,16,4026.0
25965.0,-0.01,16,4084.0
25970.0,0.0,16,4137.0
25975.0,-0.11,21,4178.0
25980.0,0.12000000000000001,20,4211.0
25985.0,0.01,22,4318.0
25990.0,0.0,28,4442.0
25995.0,-0.01,25,4527.0
26000.0,-0.09000000000000001,31,4622.0
26005.0,-0.15,26,4642.0
26010.0,-0.2,27,4650.0
26015.0,-0.23000000000000004,26,4727.0
26020.0,-0.36,27,4815.0
26025.0,-0.31000000000000005,27,4912.0
26030.0,-0.4099999999999999,29,5041.0
26035.0,0.73,24,5066.0
26040.0,0.81,24,5079.0
26045.0,-0.18000000000000002,29,5178.0
26050.0,-0.41999999999999993,29,5207.0
26055.0,-0.2400000000000001,23,5227.0
26060.0,0.10000000000000009,21,5273.0
26065.0,0.19999999999999996,25,5347.0
26070.0,0.07999999999999996,38,5496.0
26075.0,-0.19999999999999996,37,5663.0
26080.0,-0.2499999999999999,40,5816.0
26085.0,0.16999999999999993,39,5946.0
26090.0,0.7899999999999999,43,6060.0
26095.0,0.17,39,6173.0
26100.0,-0.08,33,6172.0
26105.0,0.020000000000000004,30,6220.0
26110.0,0.019999999999999997,26,6352.0
26115.0,0.0,28,6486.0
26120.0,0.0,29,6614.0
26125.0,0.03,28,6694.0
