step_time,reward,total_stopped,total_wait_time
25205.0,0.0,0,0.0
25210.0,0.0,0,0.0
25215.0,0.0,0,0.0
25220.0,0.0,0,0.0
25225.0,0.0,0,0.0
25230.0,-0.01,1,1.0
25235.0,-0.01,0,2.0
25240.0,0.02,0,0.0
25245.0,-0.03,2,3.0
25250.0,-0.07,3,10.0
25255.0,-0.12,3,22.0
25260.0,-0.18000000000000002,4,40.0
25265.0,-0.2899999999999999,7,69.0
25270.0,-0.3900000000000001,8,108.0
25275.0,-0.5,11,158.0
25280.0,-0.6299999999999999,15,221.0
25285.0,-0.7200000000000002,16,293.0
25290.0,-0.8399999999999999,19,377.0
25295.0,-0.9300000000000002,22,470.0
25300.0,-1.0300000000000002,21,573.0
25305.0,-1.0899999999999999,23,682.0
25310.0,-1.13,23,795.0
25315.0,-1.1499999999999995,23,910.0
25320.0,-1.25,26,1035.0
25325.0,-1.3399999999999999,28,1169.0
25330.0,1.3399999999999999,20,1035.0
25335.0,2.6499999999999995,10,770.0
25340.0,-0.5799999999999992,14,828.0
25345.0,-0.9300000000000015,23,921.0
25350.0,-1.1899999999999995,24,1040.0
25355.0,-1.2199999999999989,26,1162.0
25360.0,-1.3100000000000005,29,1293.0
25365.0,-1.4000000000000004,31,1433.0
25370.0,-1.4299999999999997,31,1576.0
25375.0,-1.6300000000000008,35,1739.0
25380.0,0.19000000000000128,34,1720.0
25385.0,3.0599999999999987,28,1414.0
25390.0,2.280000000000001,23,1186.0
25395.0,-0.8500000000000014,25,1271.0
25400.0,-1.42,31,1413.0
25405.0,-1.7899999999999991,38,1592.0
25410.0,-2.0000000000000018,41,1792.0
25415.0,-2.139999999999997,44,2006.0
25420.0,-2.240000000000002,47,2230.0
25425.0,-2.3999999999999986,49,2470.0
25430.0,-2.490000000000002,51,2719.0
25435.0,-2.599999999999998,53,2979.0
25440.0,-2.6799999999999997,54,3247.0
25445.0,0.48999999999999844,52,3198.0
25450.0,4.07,43,2791.0
25455.0,-2.09,41,3000.0
25460.0,-2.0,41,3200.0
25465.0,-1.9299999999999997,38,3393.0
25470.0,-2.0700000000000003,44,3600.0
25475.0,0.38000000000000256,46,3562.0
25480.0,2.6599999999999966,47,3296.0
25485.0,0.730000000000004,37,3223.0
25490.0,4.829999999999998,29,2740.0
25495.0,2.3200000000000003,21,2508.0
25500.0,1.9599999999999973,24,2312.0
25505.0,-0.41999999999999815,31,2354.0
25510.0,-1.0399999999999991,38,2458.0
25515.0,-1.3500000000000014,42,2593.0
25520.0,-2.1799999999999997,45,2811.0
25525.0,-2.280000000000001,47,3039.0
25530.0,-2.4099999999999966,49,3280.0
25535.0,-2.490000000000002,50,3529.0
25540.0,-2.520000000000003,52,3781.0
25545.0,-2.5899999999999963,52,4040.0
25550.0,-2.6499999999999986,53,4305.0
25555.0,-2.6400000000000006,53,4569.0
25560.0,-2.740000000000002,56,4843.0
25565.0,-2.8299999999999983,57,5126.0
25570.0,-2.8700000000000045,58,5413.0
25575.0,-2.9199999999999946,60,5705.0
25580.0,-2.990000000000002,60,6004.0
25585.0,-3.039999999999999,61,6308.0
25590.0,-3.049999999999997,61,6613.0
25595.0,-3.0900000000000034,63,6922.0
25600.0,-3.1899999999999977,64,7241.0
25605.0,-3.2900000000000063,64,7570.0
25610.0,-3.1099999999999994,64,7881.0
25615.0,-3.25,67,8206.0
25620.0,-3.319999999999993,69,8538.0
25625.0,-3.5500000000000114,72,8893.0
25630.0,-3.6099999999999994,72,9254.0
25635.0,-3.539999999999992,74,9608.0
25640.0,-3.9200000000000017,83,10000.0
25645.0,-4.090000000000003,83,10409.0
25650.0,-4.280000000000001,89,10837.0
25655.0,0.2600000000000051,81,10811.0
25660.0,8.719999999999999,67,9939.0
25665.0,-0.45999999999999375,61,9985.0
25670.0,-2.8500000000000085,61,10270.0
25675.0,3.3299999999999983,48,9937.0
25680.0,6.579999999999998,38,9279.0
25685.0,-1.309999999999988,31,9410.0
25690.0,-1.4500000000000028,32,9555.0
25695.0,-1.6000000000000085,31,9715.0
25700.0,-1.6400000000000006,33,9879.0
25705.0,4.220000000000013,32,9457.0
25710.0,9.169999999999987,33,8540.0
25715.0,-1.4499999999999886,32,8685.0
25720.0,-1.0700000000000074,31,8792.0
25725.0,-1.980000000000004,40,8990.0
25730.0,-2.0,48,9190.0
25735.0,1.190000000000012,41,9071.0
25740.0,11.559999999999988,27,7915.0
25745.0,-1.019999999999996,28,8017.0
25750.0,-1.2099999999999937,36,8138.0
25755.0,-1.7900000000000063,45,8317.0
25760.0,3.769999999999996,42,7940.0
25765.0,6.460000000000008,28,7294.0
25770.0,1.0300000000000011,31,7191.0
25775.0,-1.7600000000000051,38,7367.0
25780.0,3.4000000000000057,31,7027.0
25785.0,10.649999999999999,22,5962.0
25790.0,-0.9600000000000009,20,6058.0
25795.0,-1.240000000000002,28,6182.0
25800.0,0.35999999999999943,32,6146.0
25805.0,1.3500000000000014,37,6011.0
25810.0,-1.4200000000000017,44,6153.0
25815.0,-2.4200000000000017,51,6395.0
25820.0,-2.8299999999999983,59,6678.0
25825.0,-3.0900000000000034,63,6987.0
25830.0,-3.289999999999992,67,7316.0
25835.0,-3.3800000000000097,68,7654.0
25840.0,-3.3999999999999915,68,7994.0
25845.0,-3.4000000000000057,68,8334.0
25850.0,-3.3999999999999915,68,8674.0
25855.0,-3.4000000000000057,68,9014.0
25860.0,-3.4000000000000057,68,9354.0
25865.0,-3.3999999999999915,68,9694.0
25870.0,-3.4000000000000057,68,10034.0
25875.0,4.590000000000003,56,9575.0
25880.0,11.849999999999994,37,8390.0
25885.0,10.240000000000009,30,7366.0
25890.0,-0.45000000000000284,25,7411.0
25895.0,-1.230000000000004,23,7534.0
25900.0,1.7600000000000051,27,7358.0
25905.0,3.7099999999999937,33,6987.0
25910.0,-0.9200000000000017,36,7079.0
25915.0,-2.319999999999993,39,7311.0
25920.0,-2.230000000000004,48,7534.0
25925.0,-3.6299999999999955,48,7897.0
25930.0,-2.519999999999996,52,8149.0
25935.0,-2.760000000000005,56,8425.0
25940.0,-2.799999999999997,56,8705.0
25945.0,-2.799999999999997,57,8985.0
25950.0,-2.8000000000000114,58,9265.0
25955.0,-2.799999999999997,56,9545.0
25960.0,-2.799999999999997,57,9825.0
25965.0,-2.8299999999999983,57,10108.0
25970.0,-2.8500000000000085,57,10393.0
25975.0,-2.8499999999999943,58,10678.0
25980.0,-2.8700000000000045,59,10965.0
25985.0,-2.9499999999999886,60,11260.0
25990.0,-3.0200000000000102,61,11562.0
25995.0,-3.049999999999997,61,11867.0
26000.0,-3.049999999999997,61,12172.0
26005.0,-3.049999999999997,61,12477.0
26010.0,8.509999999999991,49,11626.0
26015.0,20.22,34,9604.0
26020.0,20.540000000000006,24,7550.0
26025.0,21.590000000000003,21,5391.0
26030.0,2.3999999999999986,12,5151.0
26035.0,3.3299999999999983,19,4818.0
26040.0,4.25,20,4393.0
26045.0,9.619999999999997,14,3431.0
26050.0,12.340000000000003,18,2197.0
26055.0,7.85,19,1412.0
26060.0,5.75,21,837.0
26065.0,0.7799999999999994,21,759.0
26070.0,-0.2599999999999998,14,785.0
26075.0,2.1099999999999994,12,574.0
26080.0,-0.6499999999999995,13,639.0
26085.0,-0.22000000000000064,13,661.0
26090.0,-0.46999999999999975,15,708.0
26095.0,-0.6500000000000004,14,773.0
26100.0,-0.6799999999999997,14,841.0
26105.0,-0.8399999999999999,17,925.0
26110.0,-0.8599999999999994,18,1011.0
26115.0,-0.9199999999999999,19,1103.0
26120.0,-0.9700000000000006,20,1200.0
26125.0,-1.0600000000000005,22,1306.0
26130.0,-1.1399999999999988,24,1420.0
26135.0,-1.1500000000000004,23,1535.0
26140.0,-1.160000000000002,23,1651.0
26145.0,-1.139999999999997,23,1765.0
26150.0,-1.1500000000000021,24,1880.0
26155.0,-1.1499999999999986,23,1995.0
26160.0,-1.1600000000000001,24,2111.0
26165.0,-1.2699999999999996,29,2238.0
26170.0,-1.3500000000000014,28,2373.0
26175.0,-1.4699999999999989,33,2520.0
26180.0,4.050000000000001,24,2115.0
26185.0,8.989999999999998,16,1216.0
26190.0,4.8100000000000005,10,735.0
26195.0,3.1499999999999995,10,420.0
26200.0,-0.10999999999999943,11,431.0
26205.0,-0.6100000000000003,15,492.0
26210.0,-0.7199999999999998,15,564.0
26215.0,-0.8400000000000007,17,648.0
26220.0,-0.9299999999999997,20,741.0
26225.0,-1.0199999999999996,21,843.0
26230.0,-1.1099999999999994,23,954.0
26235.0,-1.2300000000000004,26,1077.0
26240.0,-1.5,33,1227.0
26245.0,-0.6600000000000001,25,1293.0
26250.0,-0.1899999999999995,19,1312.0
26255.0,-0.7000000000000011,23,1382.0
26260.0,-1.25,27,1507.0
26265.0,-1.4800000000000004,32,1655.0
26270.0,-1.5999999999999979,32,1815.0
26275.0,-1.7200000000000024,37,1987.0
26280.0,-1.8699999999999974,39,2174.0
26285.0,3.0599999999999987,31,1868.0
26290.0,6.18,25,1250.0
26295.0,-1.0500000000000007,20,1355.0
26300.0,-1.17,26,1472.0
26305.0,-1.540000000000001,34,1626.0
26310.0,-1.9499999999999993,42,1821.0
26315.0,-2.2799999999999976,47,2049.0
26320.0,0.00999999999999801,44,2048.0
26325.0,3.3099999999999987,36,1717.0
26330.0,1.6400000000000023,31,1553.0
26335.0,0.7899999999999991,25,1474.0
26340.0,3.540000000000001,21,1120.0
26345.0,-0.9500000000000011,18,1215.0
26350.0,-1.0199999999999996,24,1317.0
26355.0,0.4800000000000004,21,1269.0
26360.0,2.6500000000000004,20,1004.0
26365.0,-0.9000000000000004,18,1094.0
26370.0,-0.9500000000000011,23,1189.0
26375.0,-1.379999999999999,30,1327.0
26380.0,-1.6400000000000006,35,1491.0
26385.0,0.3200000000000003,29,1459.0
26390.0,3.1400000000000006,19,1145.0
26395.0,-0.3600000000000012,19,1181.0
26400.0,-1.0899999999999999,24,1290.0
26405.0,-1.42,31,1432.0
26410.0,0.7000000000000011,23,1362.0
26415.0,3.8999999999999986,16,972.0
26420.0,-0.6799999999999997,15,1040.0
26425.0,-0.9699999999999989,23,1137.0
26430.0,0.3899999999999988,24,1098.0
26435.0,2.1500000000000004,18,883.0
26440.0,0.11999999999999922,19,871.0
26445.0,-0.9499999999999993,19,966.0
26450.0,-1.0099999999999998,21,1067.0
26455.0,-1.1500000000000004,24,1182.0
26460.0,2.1500000000000004,15,967.0
26465.0,4.41,9,526.0
26470.0,-0.3700000000000001,8,563.0
26475.0,-0.3600000000000003,9,599.0
26480.0,-0.6600000000000001,15,665.0
26485.0,-0.8199999999999994,17,747.0
26490.0,-1.0300000000000002,22,850.0
26495.0,-1.1500000000000004,24,965.0
26500.0,-1.3100000000000005,27,1096.0
26505.0,0.5800000000000001,22,1038.0
26510.0,2.9300000000000006,13,745.0
26515.0,-0.6000000000000005,13,805.0
26520.0,-0.7599999999999998,17,881.0
26525.0,-0.47999999999999865,21,929.0
26530.0,-1.0300000000000011,25,1032.0
26535.0,0.4800000000000004,20,984.0
26540.0,2.37,17,747.0
26545.0,-0.6299999999999999,14,810.0
26550.0,-0.7699999999999996,16,887.0
26555.0,-1.0200000000000014,24,989.0
26560.0,-1.299999999999999,28,1119.0
26565.0,-1.5,31,1269.0
26570.0,-1.620000000000001,34,1431.0
26575.0,-1.7200000000000006,35,1603.0
26580.0,0.9600000000000009,32,1507.0
26585.0,0.23000000000000043,30,1484.0
26590.0,-0.02999999999999936,33,1487.0
26595.0,-0.75,32,1562.0
26600.0,-0.5400000000000009,33,1616.0
26605.0,-1.3399999999999999,34,1750.0
26610.0,-1.7899999999999991,40,1929.0
26615.0,-1.7100000000000009,41,2100.0
26620.0,-1.120000000000001,43,2212.0
26625.0,3.7900000000000027,33,1833.0
26630.0,8.649999999999999,20,968.0
26635.0,-1.2699999999999996,16,1095.0
26640.0,-1.3399999999999999,24,1229.0
26645.0,-1.4900000000000002,35,1378.0
26650.0,1.049999999999999,29,1273.0
26655.0,4.030000000000001,20,870.0
26660.0,0.08000000000000007,15,862.0
26665.0,-0.6000000000000014,19,922.0
26670.0,-0.6499999999999986,30,987.0
26675.0,-1.7100000000000009,40,1158.0
26680.0,-1.0199999999999996,40,1260.0
26685.0,-0.2900000000000009,36,1289.0
26690.0,0.02000000000000135,35,1287.0
26695.0,-0.2400000000000002,35,1311.0
26700.0,-0.8000000000000007,33,1391.0
26705.0,-1.0500000000000007,33,1496.0
26710.0,0.8300000000000001,24,1413.0
26715.0,3.92,16,1021.0
26720.0,-0.08999999999999986,17,1030.0
26725.0,-1.0299999999999994,25,1133.0
26730.0,0.41999999999999993,23,1091.0
26735.0,2.5,20,841.0
26740.0,2.6799999999999997,18,573.0
26745.0,0.33000000000000007,20,540.0
26750.0,-0.27999999999999936,22,568.0
26755.0,-1.08,22,676.0
26760.0,-1.2599999999999998,28,802.0
26765.0,-0.9400000000000013,25,896.0
26770.0,-1.209999999999999,28,1017.0
26775.0,-1.4100000000000001,32,1158.0
26780.0,-1.6799999999999997,36,1326.0
26785.0,1.2599999999999998,28,1200.0
26790.0,2.4499999999999993,19,955.0
26795.0,0.33999999999999986,21,921.0
26800.0,-1.1099999999999994,23,1032.0
26805.0,-1.3100000000000005,29,1163.0
26810.0,-1.5899999999999999,35,1322.0
26815.0,-1.8399999999999999,37,1506.0
26820.0,0.3800000000000008,30,1468.0
26825.0,2.299999999999999,21,1238.0
26830.0,-0.9599999999999991,18,1334.0
26835.0,-1.0700000000000003,24,1441.0
26840.0,-1.3100000000000005,29,1572.0
26845.0,-1.5299999999999994,32,1725.0
26850.0,-0.33999999999999986,28,1759.0
26855.0,0.3099999999999987,23,1728.0
26860.0,1.370000000000001,13,1591.0
26865.0,3.91,5,1200.0
26870.0,0.5700000000000003,4,1143.0
26875.0,1.2400000000000002,6,1019.0
26880.0,-0.5300000000000011,13,1072.0
26885.0,-0.7599999999999998,18,1148.0
26890.0,-1.0399999999999991,24,1252.0
26895.0,-1.3499999999999996,30,1387.0
26900.0,-1.67,35,1554.0
26905.0,-1.8399999999999999,38,1738.0
26910.0,0.3099999999999987,31,1707.0
26915.0,3.08,23,1399.0
26920.0,-1.08,23,1507.0
26925.0,-1.3000000000000007,28,1637.0
26930.0,-1.5299999999999976,31,1790.0
26935.0,-1.0300000000000011,30,1893.0
26940.0,0.41999999999999815,30,1851.0
26945.0,-1.5399999999999991,33,2005.0
26950.0,-1.7799999999999976,37,2183.0
26955.0,0.29999999999999716,24,2153.0
26960.0,1.8399999999999999,16,1969.0
26965.0,-0.2699999999999996,20,1996.0
26970.0,-0.9600000000000009,21,2092.0
26975.0,-1.139999999999997,26,2206.0
26980.0,-1.360000000000003,29,2342.0
26985.0,-1.4399999999999977,30,2486.0
26990.0,-1.5199999999999996,32,2638.0
26995.0,-1.6600000000000001,34,2804.0
27000.0,-1.6999999999999993,34,2974.0
27005.0,-1.7000000000000028,34,3144.0
27010.0,-1.7399999999999984,35,3318.0
27015.0,-1.8100000000000023,37,3499.0
27020.0,1.0600000000000023,26,3393.0
27025.0,3.6999999999999993,17,3023.0
27030.0,-0.8200000000000003,17,3105.0
27035.0,-1.0500000000000007,23,3210.0
27040.0,-1.1999999999999957,24,3330.0
27045.0,-1.2000000000000028,24,3450.0
27050.0,-1.25,26,3575.0
27055.0,-1.25,25,3700.0
27060.0,-1.25,25,3825.0
27065.0,-1.2899999999999991,26,3954.0
27070.0,1.3699999999999974,25,3817.0
27075.0,6.710000000000001,20,3146.0
27080.0,4.190000000000001,16,2727.0
27085.0,6.77,13,2050.0
27090.0,4.859999999999999,14,1564.0
27095.0,4.76,15,1088.0
27100.0,1.0600000000000005,17,982.0
27105.0,-0.8599999999999994,18,1068.0
27110.0,-0.9000000000000004,18,1158.0
27115.0,-0.9000000000000004,19,1248.0
27120.0,-0.9499999999999993,20,1343.0
27125.0,-1.0199999999999996,21,1445.0
27130.0,-1.1300000000000008,23,1558.0
27135.0,-1.1500000000000004,23,1673.0
27140.0,-1.1499999999999986,23,1788.0
27145.0,-1.2100000000000009,25,1909.0
27150.0,-1.2600000000000016,26,2035.0
27155.0,-1.389999999999997,28,2174.0
27160.0,-1.4500000000000028,29,2319.0
27165.0,0.33999999999999986,29,2285.0
27170.0,2.200000000000003,28,2065.0
27175.0,-1.4400000000000013,31,2209.0
27180.0,-1.6000000000000014,34,2369.0
27185.0,-1.6999999999999993,36,2539.0
27190.0,-1.7300000000000004,35,2712.0
27195.0,-1.8200000000000003,37,2894.0
27200.0,-1.889999999999997,38,3083.0
27205.0,-1.8999999999999986,38,3273.0
27210.0,-1.9000000000000057,38,3463.0
27215.0,-1.9099999999999966,39,3654.0
27220.0,-0.990000000000002,36,3753.0
27225.0,-1.1099999999999994,34,3864.0
27230.0,-1.4799999999999969,36,4012.0
27235.0,-1.9600000000000009,41,4208.0
27240.0,-1.4699999999999989,37,4355.0
27245.0,-1.7600000000000051,37,4531.0
27250.0,6.43,27,3888.0
27255.0,15.290000000000003,14,2359.0
27260.0,4.68,14,1891.0
27265.0,0.629999999999999,17,1828.0
27270.0,-0.9199999999999982,21,1920.0
27275.0,-1.0700000000000003,22,2027.0
27280.0,0.28000000000000114,21,1999.0
27285.0,1.0499999999999972,12,1894.0
27290.0,6.530000000000001,12,1241.0
27295.0,4.17,13,824.0
27300.0,-0.7200000000000006,16,896.0
27305.0,-0.8999999999999986,18,986.0
