step_time,reward,total_stopped,total_wait_time
25205.0,0.0,0,0.0
25210.0,0.0,2,0.0
25215.0,0.0,1,1.0
25220.0,0.0,0,0.0
25225.0,0.0,2,2.0
25230.0,0.0,5,11.0
25235.0,0.0,2,8.0
25240.0,0.0,4,11.0
25245.0,-0.01,3,10.0
25250.0,-0.18,7,32.0
25255.0,-0.32,10,61.0
25260.0,-0.42999999999999994,17,127.0
25265.0,-0.54,14,187.0
25270.0,-0.6800000000000002,17,233.0
25275.0,-0.029999999999999805,12,233.0
25280.0,0.28,10,222.0
25285.0,-0.40000000000000013,14,280.0
25290.0,-0.46999999999999975,11,323.0
25295.0,-0.48,10,326.0
25300.0,0.11999999999999966,7,314.0
25305.0,1.3,3,187.0
25310.0,0.3700000000000001,4,161.0
25315.0,-0.1200000000000001,6,172.0
25320.0,0.40000000000000013,2,127.0
25325.0,1.17,2,12.0
25330.0,-0.009999999999999998,3,14.0
25335.0,-0.12,3,24.0
25340.0,-0.19999999999999998,7,48.0
25345.0,-0.26,8,75.0
25350.0,-0.32999999999999996,11,120.0
25355.0,-0.06000000000000005,9,144.0
25360.0,0.24,6,119.0
25365.0,0.59,2,37.0
25370.0,0.11000000000000001,6,40.0
25375.0,0.06,9,73.0
25380.0,0.0,8,64.0
25385.0,0.0,10,80.0
25390.0,-0.01,11,115.0
25395.0,-0.01,11,147.0
25400.0,0.02,14,209.0
25405.0,-0.01,15,272.0
25410.0,-0.049999999999999996,5,219.0
25415.0,-0.05,3,71.0
25420.0,0.11,2,54.0
25425.0,-0.03,3,65.0
25430.0,-0.05,2,17.0
25435.0,-0.08,2,18.0
25440.0,0.13,0,8.0
25445.0,0.03,3,11.0
25450.0,0.0,2,17.0
25455.0,0.0,2,19.0
25460.0,0.0,1,7.0
25465.0,-0.05,3,17.0
25470.0,-0.05,4,25.0
25475.0,-0.04999999999999999,4,45.0
25480.0,0.09999999999999999,5,42.0
25485.0,-0.06999999999999999,7,63.0
25490.0,0.09,6,68.0
25495.0,0.0,7,90.0
25500.0,0.03,3,71.0
25505.0,0.0,4,47.0
25510.0,0.0,1,35.0
25515.0,0.0,1,2.0
25520.0,0.0,0,0.0
25525.0,0.0,2,4.0
25530.0,0.0,0,2.0
25535.0,-0.03,2,7.0
25540.0,-0.05,2,20.0
25545.0,0.06,2,15.0
25550.0,-0.009999999999999998,1,16.0
25555.0,0.009999999999999998,1,12.0
25560.0,0.0,3,10.0
25565.0,0.0,5,26.0
25570.0,0.0,2,33.0
25575.0,-0.030000000000000002,4,21.0
25580.0,-0.05,6,43.0
25585.0,-0.04999999999999999,9,84.0
25590.0,-0.05000000000000002,10,121.0
25595.0,0.15000000000000002,4,64.0
25600.0,-0.03,5,63.0
25605.0,0.06,7,91.0
25610.0,0.0,4,95.0
25615.0,0.0,3,87.0
25620.0,0.0,2,16.0
25625.0,-0.009999999999999998,5,32.0
25630.0,0.009999999999999998,8,63.0
25635.0,-0.02,7,99.0
25640.0,0.0,7,122.0
25645.0,0.0,8,126.0
25650.0,0.0,8,93.0
25655.0,-0.019999999999999997,2,75.0
25660.0,-0.11000000000000001,4,25.0
25665.0,-0.17999999999999997,7,55.0
25670.0,-0.010000000000000009,2,53.0
25675.0,0.12999999999999998,3,33.0
25680.0,0.19,1,15.0
25685.0,0.02,3,17.0
25690.0,0.0,0,10.0
25695.0,-0.02,2,14.0
25700.0,0.02,5,21.0
25705.0,-0.08,4,43.0
25710.0,-0.009999999999999995,3,36.0
25715.0,-0.09000000000000001,6,51.0
25720.0,-0.009999999999999981,3,54.0
25725.0,-0.07000000000000003,7,71.0
25730.0,-0.08999999999999997,7,90.0
25735.0,-0.09999999999999998,6,103.0
25740.0,0.32999999999999996,4,76.0
25745.0,0.09000000000000001,8,86.0
25750.0,0.05,2,54.0
25755.0,0.0,1,17.0
25760.0,0.0,5,26.0
25765.0,0.0,3,14.0
25770.0,0.0,8,32.0
25775.0,0.0,9,70.0
25780.0,0.0,6,78.0
25785.0,-0.01,8,99.0
25790.0,-0.019999999999999997,7,128.0
25795.0,0.019999999999999997,4,105.0
25800.0,0.0,2,26.0
25805.0,0.01,3,29.0
25810.0,0.0,1,13.0
25815.0,-0.02,3,13.0
25820.0,-0.09999999999999999,6,37.0
25825.0,0.09999999999999999,3,32.0
25830.0,0.02,1,7.0
25835.0,0.0,3,10.0
25840.0,-0.02,3,21.0
25845.0,-0.08,6,43.0
25850.0,-0.13999999999999999,5,63.0
25855.0,-0.18,13,111.0
25860.0,-0.2,9,143.0
25865.0,-0.19999999999999996,10,169.0
25870.0,-0.2400000000000001,10,216.0
25875.0,0.44000000000000006,7,147.0
25880.0,0.62,5,62.0
25885.0,0.0,1,59.0
25890.0,-0.01,3,31.0
25895.0,0.01,7,60.0
25900.0,0.0,12,89.0
25905.0,0.0,9,114.0
25910.0,0.0,5,126.0
25915.0,0.0,9,104.0
25920.0,0.0,7,90.0
25925.0,-0.03,5,60.0
25930.0,-0.09,4,57.0
25935.0,-0.11000000000000001,11,91.0
25940.0,-0.15,11,125.0
25945.0,-0.18000000000000005,16,178.0
25950.0,-0.2899999999999999,15,249.0
25955.0,0.35,13,241.0
25960.0,0.4,10,183.0
25965.0,-0.07,10,131.0
25970.0,-0.11999999999999997,10,168.0
25975.0,-0.25000000000000006,18,239.0
25980.0,0.11000000000000004,18,290.0
25985.0,-0.03999999999999998,22,389.0
25990.0,0.24999999999999997,27,482.0
25995.0,0.15,30,603.0
26000.0,0.020000000000000004,36,783.0
26005.0,-0.03,36,944.0
26010.0,-0.06000000000000001,37,1068.0
26015.0,0.13,33,1108.0
26020.0,-0.04,35,1142.0
26025.0,-0.11,32,1205.0
26030.0,-0.16,32,1188.0
26035.0,-0.25999999999999995,31,1232.0
26040.0,-0.20000000000000007,31,1314.0
26045.0,0.22999999999999998,29,1411.0
26050.0,0.4,32,1511.0
26055.0,-0.010000000000000009,27,1307.0
26060.0,0.09,23,837.0
26065.0,-0.1,21,852.0
26070.0,-0.18999999999999997,23,850.0
26075.0,0.019999999999999962,28,963.0
26080.0,0.07,35,1103.0
26085.0,0.22000000000000003,34,1232.0
26090.0,0.0,37,1406.0
26095.0,-0.06999999999999999,47,1613.0
26100.0,-0.15000000000000002,51,1854.0
26105.0,-0.16999999999999998,57,2117.0
26110.0,0.14,57,2369.0
26115.0,-0.10000000000000003,61,2668.0
26120.0,0.15000000000000002,55,2818.0
26125.0,0.07,54,2883.0
26130.0,0.01999999999999999,50,3124.0
26135.0,-0.03,48,3319.0
26140.0,-0.16999999999999998,52,3562.0
26145.0,-0.28,53,3810.0
26150.0,-0.33999999999999997,62,4099.0
26155.0,-0.30000000000000004,60,4363.0
26160.0,-0.33000000000000007,68,4653.0
26165.0,0.3700000000000001,71,4928.0
26170.0,0.7,77,5209.0
26175.0,-0.08999999999999997,77,5558.0
26180.0,-0.25,83,5933.0
26185.0,0.14,84,6312.0
26190.0,0.33,86,6691.0
26195.0,-0.010000000000000009,85,7076.0
26200.0,-0.14000000000000007,84,7289.0
26205.0,-0.25,79,7393.0
26210.0,0.22000000000000008,72,7460.0
26215.0,0.5499999999999999,70,7512.0
26220.0,0.0,69,7858.0
26225.0,0.0,71,8201.0
26230.0,0.0,68,8404.0
26235.0,0.0,65,8703.0
26240.0,0.0,64,8991.0
26245.0,-0.07999999999999999,55,8510.0
26250.0,0.0,44,7045.0
26255.0,0.07999999999999999,39,6863.0
26260.0,0.02,42,6732.0
26265.0,0.02,41,6671.0
26270.0,0.0,35,6424.0
26275.0,0.0,42,6571.0
26280.0,-0.02,58,6826.0
26285.0,-0.05,64,7118.0
26290.0,0.05,70,7442.0
26295.0,0.0,70,7770.0
26300.0,0.0,70,8100.0
26305.0,0.0,72,8415.0
26310.0,0.0,70,8557.0
26315.0,0.0,68,8540.0
26320.0,0.0,66,8721.0
