step_time,reward,total_stopped,total_wait_time
25205.0,0.0,0,0.0
25210.0,0.0,1,0.0
25215.0,0.0,2,1.0
25220.0,0.0,2,9.0
25225.0,0.0,5,25.0
25230.0,-0.04,9,57.0
25235.0,-0.049999999999999996,9,94.0
25240.0,-0.05000000000000002,14,146.0
25245.0,0.14,15,197.0
25250.0,-0.02,20,282.0
25255.0,-0.030000000000000002,16,337.0
25260.0,-0.09000000000000001,21,406.0
25265.0,0.030000000000000013,17,481.0
25270.0,-0.030000000000000013,24,586.0
25275.0,0.0,23,650.0
25280.0,0.06000000000000001,20,630.0
25285.0,-0.05,19,726.0
25290.0,-0.06,26,839.0
25295.0,0.15,28,954.0
25300.0,0.04,32,1100.0
25305.0,0.0,33,1263.0
25310.0,0.0,23,1226.0
25315.0,0.0,18,1242.0
25320.0,0.0,17,1325.0
25325.0,0.0,23,1427.0
25330.0,0.0,22,1459.0
25335.0,0.0,17,1317.0
25340.0,0.0,14,1309.0
25345.0,0.0,17,1385.0
25350.0,-0.04,21,1422.0
25355.0,-0.07999999999999999,18,1471.0
25360.0,-0.05000000000000002,16,1415.0
25365.0,0.12000000000000001,14,1468.0
25370.0,-0.039999999999999994,20,1560.0
25375.0,0.03,18,1637.0
25380.0,-0.07,16,1662.0
25385.0,0.08,13,1626.0
25390.0,-0.020000000000000004,15,1693.0
25395.0,0.0,14,1761.0
25400.0,0.020000000000000004,14,1831.0
25405.0,-0.020000000000000004,18,1910.0
25410.0,-0.07999999999999999,18,1978.0
25415.0,0.09999999999999999,17,2036.0
25420.0,0.0,16,2118.0
25425.0,0.020000000000000004,15,2162.0
25430.0,0.0,14,2219.0
25435.0,0.0,14,2287.0
25440.0,0.0,15,2361.0
25445.0,0.0,15,2425.0
25450.0,-0.05,15,2500.0
25455.0,0.05,14,2565.0
25460.0,0.0,14,2637.0
25465.0,0.009999999999999998,15,2706.0
25470.0,0.0,14,2776.0
25475.0,0.0,14,2844.0
25480.0,0.0,15,2919.0
25485.0,0.0,15,2992.0
25490.0,-0.02,15,3057.0
25495.0,0.010000000000000002,17,3136.0
25500.0,-0.05,15,3205.0
25505.0,0.08,16,3268.0
25510.0,0.0,15,3337.0
25515.0,0.0,16,3410.0
25520.0,0.0,16,3485.0
25525.0,0.0,14,3542.0
25530.0,0.0,14,3612.0
25535.0,0.0,14,3682.0
25540.0,-0.04,15,3756.0
25545.0,-0.049999999999999996,17,3838.0
25550.0,0.09,15,3901.0
25555.0,-0.04,15,3968.0
25560.0,-0.049999999999999996,17,4043.0
25565.0,0.09,14,4104.0
25570.0,0.0,14,4176.0
25575.0,-0.02,16,4246.0
25580.0,-0.05,15,4321.0
25585.0,0.07,15,4383.0
25590.0,0.0,15,4452.0
25595.0,0.0,15,4522.0
25600.0,0.0,14,4594.0
25605.0,0.0,17,4670.0
25610.0,0.0,15,4739.0
25615.0,0.0,17,4816.0
25620.0,0.0,15,4877.0
25625.0,-0.02,16,4952.0
25630.0,0.0,14,5014.0
25635.0,0.02,14,5086.0
25640.0,-0.04,16,5162.0
25645.0,0.04,15,5231.0
25650.0,0.0,15,5308.0
25655.0,0.0,15,5385.0
25660.0,-0.08,20,5471.0
25665.0,-0.03,19,5566.0
25670.0,0.05,20,5658.0
25675.0,0.06,16,5703.0
25680.0,0.0,14,5733.0
25685.0,0.0,15,5786.0
25690.0,0.0,14,5856.0
25695.0,-0.01,15,5925.0
25700.0,-0.049999999999999996,16,6004.0
25705.0,-0.06,17,6078.0
25710.0,-0.1,16,6156.0
25715.0,-0.12999999999999998,17,6241.0
25720.0,-0.15000000000000002,17,6326.0
25725.0,-0.15000000000000002,18,6410.0
25730.0,-0.15000000000000002,18,6500.0
25735.0,-0.1499999999999999,18,6590.0
25740.0,0.69,15,6596.0
25745.0,0.25,17,6652.0
25750.0,0.01,15,6723.0
25755.0,0.0,16,6802.0
25760.0,0.0,17,6878.0
25765.0,0.0,17,6954.0
25770.0,-0.02,21,7053.0
25775.0,0.0,18,7125.0
25780.0,-0.02,21,7215.0
25785.0,-0.04,22,7311.0
25790.0,0.08,18,7387.0
25795.0,0.0,17,7475.0
25800.0,-0.01,21,7570.0
25805.0,-0.049999999999999996,19,7660.0
25810.0,0.039999999999999994,17,7722.0
25815.0,0.0,18,7809.0
25820.0,0.0,19,7899.0
25825.0,-0.06999999999999999,17,7872.0
25830.0,0.09,16,7816.0
25835.0,0.0,16,7886.0
25840.0,0.0,15,7958.0
25845.0,0.0,14,8025.0
25850.0,-0.03,16,8099.0
25855.0,0.03,17,8171.0
25860.0,0.0,18,8257.0
25865.0,0.0,23,8360.0
25870.0,0.0,25,8480.0
25875.0,-0.03,25,8571.0
25880.0,0.03,22,8612.0
25885.0,0.0,15,8679.0
25890.0,0.0,18,8765.0
25895.0,-0.05,25,8872.0
25900.0,0.04,21,8939.0
25905.0,0.01,20,8991.0
25910.0,0.0,16,9071.0
25915.0,0.0,18,9149.0
25920.0,-0.05,23,9255.0
25925.0,0.05,21,9303.0
25930.0,0.0,19,9337.0
25935.0,0.0,16,9379.0
25940.0,0.0,15,9452.0
25945.0,0.0,20,9536.0
25950.0,0.0,20,9608.0
25955.0,0.0,19,9652.0
25960.0,0.0,18,9739.0
25965.0,-0.02,19,9833.0
25970.0,-0.02,21,9907.0
25975.0,0.0,24,9974.0
25980.0,0.02,22,10058.0
25985.0,-0.039999999999999994,21,10151.0
25990.0,0.019999999999999997,21,10208.0
25995.0,-0.04,20,10252.0
26000.0,0.05,18,10306.0
26005.0,0.009999999999999998,21,10397.0
26010.0,0.0,18,10469.0
26015.0,-0.05,18,10517.0
26020.0,-0.13,19,10561.0
26025.0,0.14,17,10619.0
26030.0,-0.09,22,10709.0
26035.0,-0.13000000000000003,23,10797.0
26040.0,0.08000000000000002,21,10848.0
26045.0,0.04000000000000001,25,10907.0
26050.0,-0.09,21,10997.0
26055.0,-0.04999999999999999,22,11065.0
26060.0,0.19,23,11132.0
26065.0,-0.039999999999999994,24,11203.0
26070.0,-0.12000000000000002,19,11288.0
26075.0,0.11000000000000001,18,11332.0
26080.0,0.16,22,11390.0
26085.0,-0.05,21,11460.0
26090.0,0.0,18,11541.0
26095.0,-0.020000000000000004,19,11630.0
26100.0,-0.009999999999999995,19,11703.0
26105.0,0.020000000000000004,22,11783.0
26110.0,-0.03,19,11869.0
26115.0,0.01999999999999999,25,11965.0
26120.0,-0.09,26,12049.0
