step_time,reward,total_stopped,total_wait_time
25205.0,0.0,0,0.0
25210.0,0.0,2,0.0
25215.0,0.0,1,0.0
25220.0,0.0,0,0.0
25225.0,0.0,1,0.0
25230.0,0.0,4,8.0
25235.0,0.0,2,18.0
25240.0,0.0,4,32.0
25245.0,0.0,3,38.0
25250.0,-0.07,6,59.0
25255.0,-0.16999999999999998,6,82.0
25260.0,0.13,4,79.0
25265.0,0.03,5,91.0
25270.0,0.0,5,106.0
25275.0,-0.009999999999999995,6,79.0
25280.0,0.039999999999999994,1,18.0
25285.0,0.05,3,20.0
25290.0,0.0,6,36.0
25295.0,0.0,6,68.0
25300.0,0.0,5,86.0
25305.0,-0.03,6,110.0
25310.0,0.03,6,134.0
25315.0,0.0,8,168.0
25320.0,-0.02,9,207.0
25325.0,-0.13,11,250.0
25330.0,0.0,10,296.0
25335.0,0.15,10,321.0
25340.0,0.0,9,364.0
25345.0,-0.06,10,414.0
25350.0,0.039999999999999994,14,463.0
25355.0,0.0,14,527.0
25360.0,-0.02,12,575.0
25365.0,0.04,11,617.0
25370.0,-0.05,14,676.0
25375.0,0.030000000000000002,14,735.0
25380.0,-0.05,14,805.0
25385.0,0.030000000000000006,14,867.0
25390.0,-0.049999999999999996,14,920.0
25395.0,0.08,12,974.0
25400.0,0.01,12,1035.0
25405.0,-0.02,14,1099.0
25410.0,-0.05,14,1167.0
25415.0,0.07,14,1212.0
25420.0,0.0,13,1272.0
25425.0,-0.03,14,1336.0
25430.0,0.03,7,1115.0
25435.0,0.0,3,739.0
25440.0,0.0,3,751.0
25445.0,-0.02,8,921.0
25450.0,0.02,8,806.0
25455.0,0.0,3,429.0
25460.0,0.0,2,436.0
25465.0,0.0,5,451.0
25470.0,0.0,7,480.0
25475.0,0.0,8,516.0
25480.0,0.0,8,556.0
25485.0,-0.01,9,597.0
25490.0,0.01,4,476.0
25495.0,-0.02,3,167.0
25500.0,0.02,2,160.0
25505.0,0.0,4,175.0
25510.0,0.0,3,190.0
25515.0,0.0,4,203.0
25520.0,0.0,3,218.0
25525.0,0.0,3,233.0
25530.0,0.0,4,253.0
25535.0,0.0,0,134.0
25540.0,0.0,1,6.0
25545.0,0.0,2,6.0
25550.0,-0.01,6,28.0
25555.0,-0.07,4,37.0
25560.0,0.06,2,20.0
25565.0,-0.030000000000000002,3,27.0
25570.0,0.05,5,43.0
25575.0,-0.02,7,55.0
25580.0,0.02,1,30.0
25585.0,-0.04,4,43.0
25590.0,0.02,5,51.0
25595.0,0.0,6,75.0
25600.0,0.0,5,102.0
25605.0,-0.08,11,149.0
25610.0,0.08,8,167.0
25615.0,0.0,10,202.0
25620.0,0.0,8,221.0
25625.0,-0.06999999999999999,8,222.0
25630.0,0.0,2,116.0
25635.0,0.01999999999999999,3,124.0
25640.0,0.0,7,163.0
25645.0,-0.01999999999999999,9,171.0
25650.0,-0.05000000000000002,4,107.0
25655.0,0.08000000000000002,2,85.0
25660.0,-0.08000000000000002,6,106.0
25665.0,0.010000000000000009,8,135.0
25670.0,-0.03,6,134.0
25675.0,0.11,2,55.0
25680.0,0.0,1,53.0
25685.0,0.0,5,65.0
25690.0,0.0,6,91.0
25695.0,-0.03,6,88.0
25700.0,-0.05,5,63.0
25705.0,0.12000000000000001,5,60.0
25710.0,-0.049999999999999996,7,78.0
25715.0,0.06,8,103.0
25720.0,0.0,9,133.0
25725.0,0.0,12,186.0
25730.0,-0.02,11,233.0
25735.0,0.02,12,277.0
25740.0,-0.05,13,341.0
25745.0,-0.05,9,333.0
25750.0,0.07,3,206.0
25755.0,-0.1,4,221.0
25760.0,0.08,7,266.0
25765.0,0.05,8,258.0
25770.0,-0.03,5,191.0
25775.0,-0.08,6,187.0
25780.0,0.08,5,158.0
25785.0,0.019999999999999997,12,198.0
25790.0,0.0,10,240.0
25795.0,0.0,7,210.0
25800.0,-0.01,5,126.0
25805.0,-0.030000000000000002,3,104.0
25810.0,0.04,3,100.0
25815.0,0.01,6,114.0
25820.0,0.0,5,132.0
25825.0,-0.07,7,154.0
25830.0,0.07,6,168.0
25835.0,0.0,8,196.0
25840.0,0.0,6,226.0
25845.0,-0.03,8,260.0
25850.0,0.03,10,300.0
25855.0,0.0,6,235.0
25860.0,0.0,4,60.0
25865.0,0.0,5,81.0
25870.0,0.0,8,110.0
25875.0,0.0,11,126.0
25880.0,0.0,14,163.0
25885.0,0.0,15,233.0
25890.0,0.0,14,298.0
25895.0,0.0,13,333.0
25900.0,-0.02,14,393.0
25905.0,-0.05,18,472.0
25910.0,0.07,15,531.0
25915.0,0.0,7,473.0
25920.0,0.0,3,301.0
25925.0,-0.07,6,307.0
25930.0,0.060000000000000005,7,358.0
25935.0,0.01,12,406.0
25940.0,0.0,11,446.0
25945.0,-0.04,11,470.0
25950.0,0.04,12,492.0
25955.0,-0.02,12,534.0
25960.0,0.02,10,571.0
25965.0,-0.05,9,521.0
25970.0,0.05,3,346.0
25975.0,0.0,9,370.0
25980.0,0.0,5,364.0
25985.0,-0.05,11,394.0
25990.0,0.010000000000000002,15,446.0
25995.0,0.02,11,481.0
26000.0,0.02,13,519.0
26005.0,-0.01,16,584.0
26010.0,0.0,18,652.0
26015.0,-0.1,21,710.0
26020.0,-0.22000000000000003,21,796.0
26025.0,-0.25999999999999995,21,869.0
26030.0,-0.30000000000000004,24,982.0
26035.0,0.35,24,1033.0
26040.0,0.39,21,1048.0
26045.0,0.0,10,890.0
26050.0,0.009999999999999981,10,787.0
26055.0,0.09000000000000001,15,821.0
26060.0,-0.09999999999999999,21,891.0
26065.0,0.039999999999999994,15,888.0
26070.0,0.039999999999999994,15,908.0
26075.0,-0.009999999999999995,12,709.0
26080.0,-0.09000000000000001,14,301.0
26085.0,0.010000000000000009,4,200.0
26090.0,0.12,7,156.0
26095.0,0.010000000000000002,9,182.0
26100.0,-0.05,8,207.0
26105.0,0.06,6,213.0
26110.0,-0.02,7,134.0
26115.0,-0.019999999999999997,7,82.0
26120.0,0.019999999999999997,3,65.0
26125.0,-0.010000000000000002,9,86.0
26130.0,-0.09999999999999999,13,140.0
26135.0,0.06,11,166.0
26140.0,-0.09,9,164.0
26145.0,0.03,5,175.0
26150.0,0.10999999999999999,9,208.0
26155.0,-0.09,7,185.0
26160.0,0.09,7,47.0
26165.0,-0.019999999999999997,3,51.0
26170.0,-0.020000000000000004,10,77.0
26175.0,-0.05,14,115.0
26180.0,0.010000000000000009,14,132.0
26185.0,-0.2,14,184.0
26190.0,0.04999999999999999,12,205.0
26195.0,0.030000000000000027,15,244.0
26200.0,0.04999999999999999,16,294.0
26205.0,0.04000000000000001,11,332.0
26210.0,0.0,10,342.0
26215.0,0.0,11,377.0
26220.0,0.0,7,320.0
26225.0,0.0,6,220.0
26230.0,0.0,8,234.0
26235.0,0.039999999999999994,7,238.0
26240.0,0.0,9,268.0
26245.0,0.0,8,300.0
26250.0,-0.020000000000000004,8,335.0
26255.0,0.09,8,367.0
26260.0,0.02,9,405.0
26265.0,-0.030000000000000002,13,448.0
26270.0,0.05,17,512.0
26275.0,-0.07,13,573.0
26280.0,-0.07,13,615.0
26285.0,-0.04999999999999999,14,641.0
26290.0,0.09,13,681.0
26295.0,0.0,10,715.0
26300.0,0.0,8,746.0
26305.0,-0.09,9,795.0
26310.0,0.03,12,840.0
26315.0,0.010000000000000009,12,892.0
26320.0,-0.06,11,941.0
26325.0,0.0,12,990.0
26330.0,0.0,10,1021.0
26335.0,-0.020000000000000018,12,1078.0
26340.0,-0.05999999999999997,14,902.0
26345.0,-0.010000000000000009,6,337.0
26350.0,0.06,3,288.0
26355.0,0.04999999999999999,6,281.0
26360.0,-0.03,14,338.0
26365.0,-0.17,11,389.0
26370.0,0.08000000000000002,16,417.0
26375.0,0.0,11,452.0
26380.0,-0.020000000000000018,9,313.0
26385.0,-0.03999999999999998,7,128.0
