step_time,reward,total_stopped,total_wait_time
25205.0,0.0,0,0.0
25210.0,0.0,1,0.0
25215.0,0.0,1,0.0
25220.0,0.0,0,0.0
25225.0,0.0,1,0.0
25230.0,0.0,5,6.0
25235.0,0.0,1,6.0
25240.0,0.0,5,11.0
25245.0,0.0,4,16.0
25250.0,-0.07,5,29.0
25255.0,0.04000000000000001,0,10.0
25260.0,-0.020000000000000004,5,21.0
25265.0,-0.009999999999999995,5,44.0
25270.0,-0.020000000000000004,6,55.0
25275.0,0.009999999999999995,3,32.0
25280.0,-0.03,8,60.0
25285.0,0.08,6,71.0
25290.0,-0.009999999999999998,7,80.0
25295.0,0.009999999999999998,2,56.0
25300.0,0.0,3,34.0
25305.0,0.0,2,34.0
25310.0,0.0,3,45.0
25315.0,0.0,3,25.0
25320.0,-0.030000000000000002,2,8.0
25325.0,-0.06999999999999999,3,12.0
25330.0,0.07999999999999999,3,12.0
25335.0,0.0,0,10.0
25340.0,0.0,0,10.0
25345.0,0.0,0,12.0
25350.0,0.010000000000000002,6,24.0
25355.0,0.009999999999999998,4,31.0
25360.0,-0.02,2,33.0
25365.0,-0.010000000000000002,2,26.0
25370.0,-0.05,4,34.0
25375.0,0.010000000000000009,2,26.0
25380.0,0.009999999999999995,2,18.0
25385.0,0.0,2,31.0
25390.0,0.0,3,36.0
25395.0,0.0,3,47.0
25400.0,0.0,0,34.0
25405.0,-0.06999999999999999,4,20.0
25410.0,0.09,1,11.0
25415.0,0.0,1,10.0
25420.0,0.0,2,15.0
25425.0,0.0,1,15.0
25430.0,-0.04000000000000001,1,10.0
25435.0,0.09000000000000001,1,1.0
25440.0,-0.049999999999999996,3,15.0
25445.0,0.06,3,16.0
25450.0,0.0,0,12.0
25455.0,0.0,2,11.0
25460.0,0.0,0,4.0
25465.0,0.0,2,3.0
25470.0,0.0,1,10.0
25475.0,0.0,0,0.0
25480.0,-0.03,1,3.0
25485.0,0.03,1,3.0
25490.0,0.0,1,8.0
25495.0,0.0,3,13.0
25500.0,0.0,2,16.0
25505.0,0.0,4,30.0
25510.0,0.0,1,4.0
25515.0,0.0,1,2.0
25520.0,0.0,0,2.0
25525.0,0.0,0,2.0
25530.0,0.0,1,9.0
25535.0,0.0,2,17.0
25540.0,0.0,4,25.0
25545.0,0.0,1,17.0
25550.0,-0.02,2,9.0
25555.0,-0.05,3,20.0
25560.0,0.07,5,23.0
25565.0,-0.01,3,28.0
25570.0,0.01,0,8.0
25575.0,-0.04,2,11.0
25580.0,0.04,2,13.0
25585.0,-0.03,2,7.0
25590.0,-0.03,3,17.0
25595.0,-0.05,2,22.0
25600.0,0.09,1,23.0
25605.0,-0.030000000000000002,1,15.0
25610.0,0.030000000000000002,1,14.0
25615.0,-0.009999999999999998,3,20.0
25620.0,0.0,8,48.0
25625.0,-0.020000000000000004,8,63.0
25630.0,-0.09000000000000001,8,81.0
25635.0,0.09000000000000001,6,85.0
25640.0,0.0,6,77.0
25645.0,0.020000000000000004,4,82.0
25650.0,-0.03,10,109.0
25655.0,0.03,5,80.0
25660.0,-0.05,2,27.0
25665.0,0.06,3,18.0
25670.0,-0.02,3,31.0
25675.0,-0.060000000000000005,4,39.0
25680.0,0.05,3,45.0
25685.0,0.04,4,46.0
25690.0,0.0,4,64.0
25695.0,-0.01,7,92.0
25700.0,-0.009999999999999998,6,55.0
25705.0,-0.06,2,31.0
25710.0,0.09,3,27.0
25715.0,-0.03,8,61.0
25720.0,0.03,3,55.0
25725.0,0.0,3,19.0
25730.0,0.0,2,23.0
25735.0,0.0,6,42.0
25740.0,0.0,5,54.0
25745.0,0.0,5,62.0
25750.0,0.0,5,87.0
25755.0,-0.1,10,124.0
25760.0,0.1,8,149.0
25765.0,0.0,10,193.0
25770.0,0.0,10,239.0
25775.0,-0.01,6,190.0
25780.0,0.01,2,81.0
25785.0,0.0,3,50.0
25790.0,-0.03,5,56.0
25795.0,-0.05,4,46.0
25800.0,-0.13,8,57.0
25805.0,-0.19999999999999998,6,82.0
25810.0,0.20999999999999996,2,67.0
25815.0,0.2,2,63.0
25820.0,0.0,2,71.0
25825.0,-0.05,5,86.0
25830.0,0.05,4,93.0
25835.0,0.0,5,111.0
25840.0,0.0,8,140.0
25845.0,-0.05,5,156.0
25850.0,0.04,7,151.0
25855.0,-0.049999999999999996,10,196.0
25860.0,-0.05,13,254.0
25865.0,0.11,13,302.0
25870.0,-0.05,12,326.0
25875.0,0.05,15,368.0
25880.0,0.0,15,433.0
25885.0,0.0,13,487.0
25890.0,0.0,12,544.0
25895.0,0.0,12,603.0
25900.0,0.0,12,667.0
25905.0,0.0,13,725.0
25910.0,0.0,14,783.0
25915.0,-0.02,17,857.0
25920.0,0.0,12,908.0
25925.0,0.0,14,967.0
25930.0,0.0,14,1037.0
25935.0,0.0,13,1095.0
25940.0,-0.08,16,1170.0
25945.0,0.1,22,1248.0
25950.0,0.0,13,1286.0
25955.0,0.0,17,1337.0
25960.0,0.0,12,1384.0
25965.0,0.0,15,1447.0
25970.0,0.0,13,1503.0
25975.0,-0.02,14,1570.0
25980.0,0.0,13,1631.0
25985.0,-0.02,15,1693.0
25990.0,-0.10999999999999999,23,1786.0
25995.0,0.09,18,1857.0
26000.0,0.06,19,1935.0
26005.0,0.0,15,1980.0
26010.0,-0.02,18,2024.0
26015.0,-0.02,19,2106.0
26020.0,-0.13999999999999999,25,2219.0
26025.0,-0.09000000000000002,25,2328.0
26030.0,-0.010000000000000009,23,2417.0
26035.0,0.020000000000000018,27,2517.0
26040.0,-0.15999999999999998,27,2634.0
26045.0,0.21999999999999997,21,2699.0
26050.0,0.07,25,2795.0
26055.0,-0.03,23,2903.0
26060.0,0.13,26,3011.0
26065.0,-0.04000000000000001,23,3086.0
26070.0,-0.04999999999999999,25,3186.0
26075.0,0.12,20,3264.0
26080.0,-0.03,25,3357.0
26085.0,0.0,22,3455.0
26090.0,0.0,25,3564.0
26095.0,-0.05,23,3639.0
26100.0,-0.09000000000000001,22,3732.0
26105.0,-0.1,25,3846.0
26110.0,-0.13,24,3963.0
26115.0,0.08000000000000002,25,4064.0
26120.0,0.2,24,4117.0
26125.0,0.06999999999999999,22,4203.0
26130.0,0.0,19,4289.0
26135.0,-0.009999999999999995,23,4399.0
26140.0,-0.11000000000000001,25,4509.0
26145.0,0.09000000000000001,26,4607.0
26150.0,-0.03,25,4725.0
26155.0,0.09,25,4804.0
