step_time,reward,total_stopped,total_wait_time
25205.0,0.0,0,0.0
25210.0,0.0,0,0.0
25215.0,0.0,0,0.0
25220.0,-0.05,1,5.0
25225.0,-0.09000000000000001,2,14.0
25230.0,-0.14999999999999997,4,29.0
25235.0,-0.2,4,49.0
25240.0,-0.19999999999999996,4,69.0
25245.0,-0.20000000000000007,5,89.0
25250.0,-0.20000000000000007,4,109.0
25255.0,-0.26,6,135.0
25260.0,-0.30999999999999983,8,166.0
25265.0,-0.42999999999999994,10,209.0
25270.0,-0.54,11,263.0
25275.0,-0.6499999999999999,14,328.0
25280.0,-0.7200000000000002,15,400.0
25285.0,-0.7800000000000002,18,478.0
25290.0,-0.8999999999999995,20,568.0
25295.0,-1.0100000000000007,22,669.0
25300.0,0.29000000000000004,18,640.0
25305.0,0.2600000000000007,18,614.0
25310.0,-0.15000000000000036,17,629.0
25315.0,-0.1900000000000004,19,648.0
25320.0,-0.9499999999999993,19,743.0
25325.0,-0.9600000000000009,20,839.0
25330.0,-1.0599999999999987,22,945.0
25335.0,-1.1000000000000014,22,1055.0
25340.0,-1.1499999999999986,23,1170.0
25345.0,-1.1800000000000015,25,1288.0
25350.0,-1.299999999999999,26,1418.0
25355.0,-1.3100000000000005,28,1549.0
25360.0,-1.3800000000000008,30,1687.0
25365.0,-1.5199999999999996,33,1839.0
25370.0,-1.6499999999999986,35,2004.0
25375.0,-1.7600000000000016,37,2180.0
25380.0,-1.9699999999999989,43,2377.0
25385.0,-2.210000000000001,47,2598.0
25390.0,-2.370000000000001,49,2835.0
25395.0,-2.4599999999999973,50,3081.0
25400.0,-2.570000000000004,52,3338.0
25405.0,-2.6599999999999966,54,3604.0
25410.0,-2.8000000000000043,57,3884.0
25415.0,-2.9199999999999946,60,4176.0
25420.0,-3.0,61,4476.0
25425.0,-3.0600000000000023,62,4782.0
25430.0,-3.1799999999999997,64,5100.0
25435.0,-3.229999999999997,65,5423.0
25440.0,-3.25,65,5748.0
25445.0,-3.270000000000003,66,6075.0
25450.0,-3.480000000000004,70,6423.0
25455.0,2.1300000000000026,64,6210.0
25460.0,6.609999999999999,56,5549.0
25465.0,6.260000000000005,46,4923.0
25470.0,-0.4200000000000017,41,4965.0
25475.0,-1.7100000000000009,50,5136.0
25480.0,-2.6799999999999997,58,5404.0
25485.0,-3.0900000000000034,67,5713.0
25490.0,-3.4499999999999957,73,6058.0
25495.0,-3.5900000000000034,73,6417.0
25500.0,0.6400000000000006,70,6353.0
25505.0,3.700000000000003,63,5983.0
25510.0,2.809999999999995,57,5702.0
25515.0,-1.6599999999999966,56,5868.0
25520.0,-3.0700000000000003,64,6175.0
25525.0,-3.6099999999999994,75,6536.0
25530.0,-3.9000000000000057,79,6926.0
25535.0,-4.019999999999996,82,7328.0
25540.0,-2.8100000000000023,82,7609.0
25545.0,-2.3400000000000034,82,7843.0
25550.0,0.23000000000000398,74,7820.0
25555.0,1.0,62,7720.0
25560.0,-3.230000000000004,71,8043.0
25565.0,-3.7299999999999898,77,8416.0
25570.0,-3.9200000000000017,80,8808.0
25575.0,-3.260000000000005,79,9134.0
25580.0,-2.75,74,9409.0
25585.0,-2.299999999999997,70,9639.0
25590.0,-1.5400000000000063,69,9793.0
25595.0,-3.509999999999991,72,10144.0
25600.0,-3.5400000000000063,72,10498.0
25605.0,2.760000000000005,64,10222.0
25610.0,10.429999999999993,56,9179.0
25615.0,-2.589999999999989,52,9438.0
25620.0,-2.240000000000009,51,9662.0
25625.0,-2.539999999999992,52,9916.0
25630.0,6.280000000000001,39,9288.0
25635.0,10.39,33,8249.0
25640.0,-1.240000000000009,27,8373.0
25645.0,-0.6400000000000006,26,8437.0
25650.0,-1.0600000000000023,33,8543.0
25655.0,-2.019999999999996,36,8745.0
25660.0,-1.8599999999999994,43,8931.0
25665.0,-2.230000000000004,49,9154.0
25670.0,-2.589999999999989,55,9413.0
25675.0,-3.030000000000001,64,9716.0
25680.0,-3.3400000000000034,69,10050.0
25685.0,-3.760000000000005,78,10426.0
25690.0,2.480000000000004,73,10178.0
25695.0,9.290000000000006,61,9249.0
25700.0,-2.3900000000000006,57,9488.0
25705.0,-2.5500000000000114,56,9743.0
25710.0,-2.839999999999989,62,10027.0
25715.0,1.8299999999999983,49,9844.0
25720.0,7.530000000000001,34,9091.0
25725.0,-1.480000000000004,33,9239.0
25730.0,-1.1400000000000006,36,9353.0
25735.0,-1.789999999999992,43,9532.0
25740.0,4.779999999999987,36,9054.0
25745.0,13.190000000000012,23,7735.0
25750.0,3.8900000000000006,22,7346.0
25755.0,6.079999999999998,19,6738.0
25760.0,4.599999999999994,21,6278.0
25765.0,2.4299999999999997,24,6035.0
25770.0,3.990000000000002,24,5636.0
25775.0,2.3800000000000026,28,5398.0
25780.0,0.3999999999999986,33,5358.0
25785.0,0.25,38,5333.0
25790.0,-0.12000000000000455,39,5345.0
25795.0,5.170000000000002,31,4828.0
25800.0,6.710000000000001,20,4157.0
25805.0,4.93,20,3664.0
25810.0,2.9399999999999977,13,3370.0
25815.0,0.8599999999999994,9,3284.0
25820.0,-0.1699999999999946,16,3301.0
25825.0,-1.2000000000000028,28,3421.0
25830.0,2.280000000000001,25,3193.0
25835.0,5.370000000000001,20,2656.0
25840.0,-0.5300000000000011,14,2709.0
25845.0,2.25,13,2484.0
25850.0,5.190000000000001,14,1965.0
25855.0,-0.740000000000002,17,2039.0
25860.0,-0.9299999999999997,21,2132.0
25865.0,-1.120000000000001,23,2244.0
25870.0,-1.1699999999999982,24,2361.0
25875.0,2.2399999999999984,16,2137.0
25880.0,3.4299999999999997,9,1794.0
25885.0,-0.5199999999999996,11,1846.0
25890.0,-0.7100000000000009,17,1917.0
25895.0,1.9300000000000033,15,1724.0
25900.0,5.379999999999999,14,1186.0
25905.0,3.3099999999999987,7,855.0
25910.0,5.930000000000001,2,262.0
25915.0,0.9500000000000002,3,167.0
25920.0,-0.1100000000000001,3,178.0
25925.0,-0.1499999999999999,3,193.0
25930.0,-0.2300000000000002,5,216.0
25935.0,-0.13999999999999968,5,230.0
25940.0,-0.25,5,255.0
25945.0,-0.25,6,280.0
25950.0,-0.25,7,305.0
25955.0,-0.25,5,330.0
25960.0,-0.33000000000000007,8,363.0
25965.0,-0.3799999999999999,8,401.0
25970.0,-0.45999999999999996,11,447.0
25975.0,-0.6000000000000005,14,507.0
25980.0,-0.6699999999999999,15,574.0
25985.0,-0.79,17,653.0
25990.0,-0.9199999999999999,21,745.0
25995.0,0.75,17,670.0
26000.0,-0.16999999999999993,17,687.0
26005.0,-0.8600000000000003,18,773.0
26010.0,-1.0,20,873.0
26015.0,-1.129999999999999,23,986.0
26020.0,-1.17,25,1103.0
26025.0,2.92,17,811.0
26030.0,2.2399999999999993,10,587.0
26035.0,-0.33000000000000007,8,620.0
26040.0,-0.3799999999999999,8,658.0
26045.0,-0.6500000000000004,16,723.0
26050.0,-0.8099999999999987,18,804.0
26055.0,-0.9800000000000004,22,902.0
26060.0,-1.0999999999999996,22,1012.0
26065.0,-1.1000000000000014,22,1122.0
26070.0,-1.0999999999999996,22,1232.0
26075.0,-1.1199999999999992,23,1344.0
26080.0,-1.1500000000000004,23,1459.0
26085.0,-1.1500000000000004,23,1574.0
26090.0,-1.1500000000000004,25,1689.0
26095.0,-1.1600000000000001,25,1805.0
26100.0,-1.2799999999999976,27,1933.0
26105.0,-1.3500000000000014,27,2068.0
26110.0,-1.3599999999999994,28,2204.0
26115.0,-1.4299999999999997,29,2347.0
26120.0,-1.4500000000000028,29,2492.0
26125.0,-1.4699999999999989,31,2639.0
26130.0,-1.5500000000000007,32,2794.0
26135.0,-1.1999999999999993,28,2914.0
26140.0,-1.3200000000000003,28,3046.0
26145.0,-1.3900000000000006,28,3185.0
26150.0,-1.3900000000000006,29,3324.0
26155.0,-1.4099999999999966,29,3465.0
26160.0,-1.5399999999999991,32,3619.0
26165.0,-1.6200000000000045,34,3781.0
26170.0,-1.6799999999999997,35,3949.0
26175.0,-1.6799999999999997,35,4117.0
26180.0,-1.8500000000000014,37,4302.0
26185.0,-1.8999999999999986,38,4492.0
26190.0,-1.8999999999999986,39,4682.0
26195.0,-1.9299999999999997,39,4875.0
26200.0,-1.990000000000002,41,5074.0
26205.0,-2.0799999999999983,42,5282.0
26210.0,-2.1899999999999977,44,5501.0
26215.0,-2.200000000000003,44,5721.0
26220.0,-2.210000000000001,45,5942.0
26225.0,-2.280000000000001,46,6170.0
26230.0,-2.299999999999997,46,6400.0
26235.0,-2.319999999999993,47,6632.0
26240.0,-2.440000000000012,49,6876.0
26245.0,-2.530000000000001,51,7129.0
26250.0,-0.06999999999999318,45,7136.0
26255.0,1.2399999999999949,38,7012.0
26260.0,2.8800000000000097,28,6724.0
26265.0,10.299999999999997,24,5694.0
26270.0,1.5700000000000003,22,5537.0
26275.0,-1.0100000000000051,20,5638.0
26280.0,-1.2299999999999969,30,5761.0
26285.0,-1.6300000000000026,39,5924.0
26290.0,-2.039999999999999,44,6128.0
26295.0,-2.3100000000000023,48,6359.0
26300.0,-2.489999999999995,50,6608.0
26305.0,-0.1599999999999966,45,6624.0
26310.0,1.8999999999999915,36,6434.0
26315.0,-1.75,36,6609.0
26320.0,-1.9399999999999977,41,6803.0
26325.0,-2.25,47,7028.0
26330.0,-2.4299999999999926,49,7271.0
26335.0,-2.450000000000003,49,7516.0
26340.0,-2.5200000000000102,51,7768.0
26345.0,-2.6099999999999994,53,8029.0
26350.0,-2.6400000000000006,56,8293.0
26355.0,-2.779999999999987,55,8571.0
26360.0,-2.8300000000000125,57,8854.0
26365.0,-2.9299999999999926,59,9147.0
26370.0,5.319999999999993,48,8615.0
26375.0,19.840000000000003,39,6631.0
26380.0,0.5600000000000023,28,6575.0
26385.0,2.759999999999998,18,6299.0
26390.0,-0.03999999999999915,17,6303.0
26395.0,-1.2999999999999972,32,6433.0
26400.0,-1.980000000000004,46,6631.0
26405.0,-2.3599999999999994,49,6867.0
26410.0,-2.4299999999999926,49,7110.0
26415.0,-2.2700000000000102,50,7337.0
26420.0,-2.3499999999999943,50,7572.0
26425.0,-2.5700000000000074,55,7829.0
26430.0,-2.6799999999999926,56,8097.0
26435.0,0.28000000000000114,51,8069.0
26440.0,3.519999999999996,43,7717.0
26445.0,-1.9299999999999926,39,7910.0
26450.0,-2.0400000000000063,44,8114.0
26455.0,0.0,43,8114.0
26460.0,2.200000000000003,38,7894.0
26465.0,-1.9000000000000057,39,8084.0
26470.0,-2.019999999999996,44,8286.0
26475.0,-2.3299999999999983,49,8519.0
26480.0,-2.5,52,8769.0
26485.0,-2.6899999999999977,54,9038.0
26490.0,-2.719999999999999,55,9310.0
26495.0,-2.780000000000001,56,9588.0
26500.0,-0.730000000000004,51,9661.0
26505.0,1.519999999999996,44,9509.0
26510.0,-2.019999999999996,39,9711.0
26515.0,-2.1099999999999994,46,9922.0
26520.0,-2.3599999999999994,48,10158.0
26525.0,-2.5400000000000063,54,10412.0
26530.0,-1.2999999999999972,51,10542.0
26535.0,0.5799999999999983,44,10484.0
26540.0,-2.1099999999999994,43,10695.0
26545.0,-2.200000000000003,45,10915.0
26550.0,-2.3299999999999983,48,11148.0
26555.0,-1.3299999999999983,45,11281.0
26560.0,-0.29999999999999716,43,11311.0
26565.0,-2.1599999999999966,43,11527.0
26570.0,-2.1200000000000045,43,11739.0
26575.0,-2.200000000000003,45,11959.0
26580.0,-2.4099999999999966,51,12200.0
26585.0,-2.0,52,12400.0
26590.0,-1.7000000000000028,52,12570.0
26595.0,-1.4599999999999937,51,12716.0
26600.0,-1.7700000000000102,48,12893.0
26605.0,-1.7699999999999818,46,13070.0
26610.0,14.439999999999984,37,11626.0
26615.0,34.650000000000006,22,8161.0
26620.0,-1.3200000000000074,18,8293.0
26625.0,-1.1999999999999886,24,8413.0
26630.0,-1.0900000000000034,32,8522.0
26635.0,1.1700000000000017,35,8405.0
26640.0,-1.3800000000000097,39,8543.0
26645.0,-1.1999999999999886,38,8663.0
26650.0,-1.9699999999999989,43,8860.0
26655.0,-2.1500000000000057,44,9075.0
26660.0,-2.269999999999996,46,9302.0
26665.0,-2.3800000000000097,49,9540.0
26670.0,-2.5799999999999983,53,9798.0
26675.0,-2.75,57,10073.0
26680.0,-2.9099999999999966,60,10364.0
26685.0,-3.0,61,10664.0
26690.0,-3.030000000000001,62,10967.0
26695.0,-3.0999999999999943,63,11277.0
26700.0,-3.3299999999999983,68,11610.0
26705.0,-3.5700000000000074,72,11967.0
26710.0,-1.8199999999999932,70,12149.0
26715.0,1.4099999999999966,62,12008.0
26720.0,-2.980000000000004,60,12306.0
26725.0,-3.0600000000000023,63,12612.0
26730.0,-3.210000000000008,64,12933.0
26735.0,-3.219999999999999,64,13255.0
26740.0,-3.25,67,13580.0
26745.0,-3.5,72,13930.0
26750.0,-3.6499999999999773,75,14295.0
26755.0,-1.6300000000000239,72,14458.0
26760.0,0.0,65,14458.0
26765.0,-0.38999999999998636,61,14497.0
26770.0,2.6699999999999875,49,14230.0
26775.0,13.780000000000001,39,12852.0
26780.0,41.84,26,8668.0
26785.0,-1.029999999999987,19,8771.0
26790.0,1.1699999999999875,20,8654.0
26795.0,4.030000000000001,25,8251.0
26800.0,1.0900000000000034,27,8142.0
26805.0,0.5100000000000051,31,8091.0
26810.0,-2.7900000000000063,42,8370.0
26815.0,-0.3100000000000023,44,8401.0
26820.0,-0.6999999999999886,48,8471.0
26825.0,9.819999999999993,35,7489.0
26830.0,29.92,23,4497.0
26835.0,-0.020000000000003126,18,4499.0
26840.0,-1.8099999999999952,26,4680.0
26845.0,-1.8500000000000014,35,4865.0
26850.0,-1.9200000000000017,40,5057.0
26855.0,-0.9799999999999969,43,5155.0
26860.0,-1.7100000000000009,43,5326.0
26865.0,-2.200000000000003,44,5546.0
26870.0,-2.229999999999997,45,5769.0
26875.0,-2.3400000000000034,48,6003.0
26880.0,-2.5,52,6253.0
26885.0,-2.6599999999999966,55,6519.0
26890.0,1.009999999999991,50,6418.0
26895.0,1.8300000000000054,43,6235.0
26900.0,-1.9400000000000048,39,6429.0
26905.0,-1.9399999999999977,41,6623.0
26910.0,-0.1700000000000017,36,6640.0
26915.0,2.510000000000005,32,6389.0
26920.0,-1.6200000000000045,34,6551.0
26925.0,-1.789999999999992,36,6730.0
26930.0,-0.5900000000000034,34,6789.0
26935.0,1.2800000000000011,33,6661.0
26940.0,0.01999999999999602,30,6659.0
26945.0,-0.1599999999999966,30,6675.0
26950.0,-1.1200000000000045,31,6787.0
26955.0,-1.5,30,6937.0
26960.0,-1.5,30,7087.0
26965.0,-1.5,30,7237.0
26970.0,-1.5,30,7387.0
26975.0,-1.5,31,7537.0
26980.0,-1.5,31,7687.0
26985.0,-1.5,31,7837.0
26990.0,-1.5,30,7987.0
26995.0,-1.5699999999999932,32,8144.0
27000.0,-1.5300000000000011,32,8297.0
27005.0,-1.5999999999999943,32,8457.0
27010.0,-1.6100000000000136,33,8618.0
27015.0,-1.6599999999999966,34,8784.0
27020.0,-1.7399999999999949,35,8958.0
27025.0,-1.75,35,9133.0
27030.0,-1.75,35,9308.0
27035.0,-1.75,35,9483.0
27040.0,-1.75,35,9658.0
27045.0,-1.75,35,9833.0
27050.0,-1.7900000000000063,37,10012.0
27055.0,-0.6299999999999955,31,10075.0
27060.0,-0.12000000000000455,30,10087.0
27065.0,-1.5,30,10237.0
27070.0,-1.539999999999992,31,10391.0
27075.0,-1.5900000000000034,32,10550.0
27080.0,-1.5999999999999943,32,10710.0
27085.0,-1.2700000000000102,30,10837.0
27090.0,-1.5,30,10987.0
27095.0,-1.5,30,11137.0
27100.0,-1.5,30,11287.0
27105.0,-1.5,30,11437.0
27110.0,-1.5,30,11587.0
27115.0,-1.5699999999999932,32,11744.0
27120.0,-1.6200000000000045,35,11906.0
27125.0,-1.6899999999999977,34,12075.0
27130.0,-1.4200000000000017,32,12217.0
27135.0,-1.5999999999999943,32,12377.0
27140.0,-1.5900000000000034,32,12536.0
27145.0,-1.5999999999999943,32,12696.0
27150.0,-1.6000000000000085,32,12856.0
27155.0,-1.6500000000000057,33,13021.0
27160.0,-1.6899999999999977,34,13190.0
27165.0,-1.7299999999999898,35,13363.0
27170.0,-1.789999999999992,36,13542.0
27175.0,-1.8000000000000114,36,13722.0
27180.0,-1.8000000000000114,37,13902.0
27185.0,-1.799999999999983,38,14082.0
27190.0,-1.8000000000000114,36,14262.0
27195.0,-1.799999999999983,36,14442.0
27200.0,-1.8000000000000114,37,14622.0
27205.0,-1.8000000000000114,37,14802.0
27210.0,-1.799999999999983,36,14982.0
27215.0,18.94999999999999,26,13087.0
27220.0,43.21000000000001,16,8766.0
27225.0,-0.46999999999999886,9,8813.0
27230.0,-0.25,11,8838.0
27235.0,-0.7000000000000028,18,8908.0
27240.0,-1.0799999999999983,24,9016.0
27245.0,-1.2000000000000028,25,9136.0
27250.0,-1.25,25,9261.0
27255.0,-1.25,25,9386.0
27260.0,-1.25,25,9511.0
27265.0,-1.25,25,9636.0
27270.0,-1.25,26,9761.0
27275.0,-1.25,26,9886.0
27280.0,-1.25,26,10011.0
27285.0,-1.3200000000000074,27,10143.0
27290.0,-1.4599999999999937,31,10289.0
27295.0,-1.6099999999999994,31,10450.0
27300.0,-1.5799999999999983,32,10608.0
27305.0,-1.6000000000000085,32,10768.0
27310.0,-1.5999999999999943,32,10928.0
