step_time,reward,total_stopped,total_wait_time
25205.0,0.0,0,0.0
25210.0,0.0,2,0.0
25215.0,0.0,1,0.0
25220.0,0.0,0,1.0
25225.0,0.0,1,0.0
25230.0,0.0,3,2.0
25235.0,0.0,3,9.0
25240.0,-0.05,8,36.0
25245.0,-0.05,9,68.0
25250.0,-0.13999999999999999,11,103.0
25255.0,-0.24,14,165.0
25260.0,-0.28,14,200.0
25265.0,-0.040000000000000036,11,187.0
25270.0,0.37000000000000005,6,112.0
25275.0,0.03999999999999998,9,132.0
25280.0,-0.10999999999999999,12,171.0
25285.0,-0.19999999999999996,12,208.0
25290.0,-0.24,9,229.0
25295.0,-0.25,11,260.0
25300.0,-0.25,15,326.0
25305.0,-0.25,11,372.0
25310.0,-0.25,12,422.0
25315.0,-0.25,15,488.0
25320.0,-0.26000000000000023,13,502.0
25325.0,-0.33999999999999986,15,512.0
25330.0,-0.43999999999999995,16,476.0
25335.0,-0.45999999999999996,14,509.0
25340.0,-0.5100000000000002,18,584.0
25345.0,-0.5499999999999998,18,664.0
25350.0,-0.5899999999999999,21,756.0
25355.0,-0.6000000000000005,22,866.0
25360.0,-0.6299999999999999,20,920.0
25365.0,-0.6899999999999995,20,1007.0
25370.0,-0.7300000000000004,22,1103.0
25375.0,-0.8200000000000003,21,1215.0
25380.0,-0.7299999999999986,22,1321.0
25385.0,-0.7700000000000014,21,1375.0
25390.0,-0.8499999999999996,21,1382.0
25395.0,-0.8499999999999996,20,1456.0
25400.0,-0.9000000000000004,24,1561.0
25405.0,-0.9000000000000004,25,1670.0
25410.0,-0.9000000000000004,24,1769.0
25415.0,-0.8999999999999986,25,1880.0
25420.0,-0.9299999999999997,28,2011.0
25425.0,-0.9600000000000009,26,2137.0
25430.0,-0.9499999999999993,27,2262.0
25435.0,-0.9499999999999993,25,2194.0
25440.0,-0.9500000000000028,25,2267.0
25445.0,-0.9899999999999984,26,2385.0
25450.0,-1.0100000000000016,27,2514.0
25455.0,-1.0499999999999972,28,2655.0
25460.0,-1.0500000000000007,31,2796.0
25465.0,-1.0500000000000007,32,2951.0
25470.0,-1.0700000000000003,32,3110.0
25475.0,-1.1000000000000014,34,3272.0
25480.0,-1.0999999999999979,35,3442.0
25485.0,-1.1000000000000014,35,3617.0
25490.0,-1.0999999999999979,34,3721.0
25495.0,-1.1200000000000045,35,3799.0
25500.0,-1.1499999999999986,35,3952.0
25505.0,-1.1499999999999986,36,4124.0
25510.0,-1.1499999999999986,36,4303.0
25515.0,-1.1499999999999986,37,4483.0
25520.0,-1.1500000000000057,37,4667.0
25525.0,-1.1499999999999986,37,4850.0
25530.0,-1.1499999999999986,38,5037.0
25535.0,-1.1499999999999986,35,5111.0
25540.0,-1.1499999999999986,33,5157.0
25545.0,-1.1500000000000057,37,5337.0
25550.0,1.7900000000000063,37,5236.0
25555.0,1.9799999999999969,27,5074.0
25560.0,-0.75,28,5170.0
25565.0,-0.6899999999999977,30,5307.0
25570.0,-0.8000000000000043,34,5471.0
25575.0,-0.9299999999999997,42,5667.0
25580.0,-1.0499999999999972,41,5861.0
25585.0,-1.0500000000000043,41,6066.0
25590.0,-1.0499999999999972,44,6274.0
25595.0,-1.0499999999999972,45,6493.0
25600.0,-1.0500000000000043,42,6690.0
25605.0,-1.0499999999999972,42,6901.0
25610.0,-1.0500000000000043,44,7115.0
25615.0,-1.0499999999999972,48,7341.0
25620.0,-1.0499999999999972,45,7282.0
25625.0,-1.0500000000000043,42,6900.0
25630.0,-1.0499999999999972,35,7027.0
25635.0,-1.0700000000000003,39,7196.0
25640.0,-1.0499999999999972,40,7402.0
25645.0,-1.0900000000000034,42,7602.0
25650.0,-1.1700000000000017,43,7803.0
25655.0,-1.25,43,8018.0
25660.0,-1.0300000000000011,42,8213.0
25665.0,-1.1499999999999986,42,8426.0
25670.0,-1.1499999999999986,42,8636.0
25675.0,-1.1500000000000057,42,8845.0
25680.0,-1.1499999999999915,44,9055.0
25685.0,-1.1500000000000057,46,9280.0
25690.0,-1.1499999999999915,43,9480.0
25695.0,-1.1500000000000057,43,9695.0
25700.0,-1.1500000000000057,43,9910.0
25705.0,-1.1499999999999915,43,10125.0
25710.0,-1.1500000000000057,44,10342.0
25715.0,-1.2000000000000028,45,10567.0
25720.0,-1.1999999999999886,47,10797.0
25725.0,-1.2000000000000028,45,10792.0
25730.0,-1.2000000000000028,44,10816.0
25735.0,-1.2000000000000028,45,11038.0
25740.0,-1.2000000000000028,44,11254.0
25745.0,-1.1999999999999886,45,11476.0
25750.0,-1.2000000000000028,45,11701.0
25755.0,-1.2000000000000028,45,11926.0
25760.0,-1.2000000000000028,48,12156.0
25765.0,-1.2000000000000028,46,12386.0
25770.0,-1.1999999999999886,50,12627.0
25775.0,-1.2000000000000028,52,12886.0
25780.0,-1.2000000000000028,53,13147.0
25785.0,-1.2000000000000028,55,13416.0
25790.0,-1.2000000000000028,56,13695.0
25795.0,-1.1999999999999886,57,13978.0
25800.0,-1.2000000000000028,57,14263.0
25805.0,-1.2000000000000028,56,14537.0
25810.0,-1.2000000000000028,56,14817.0
25815.0,-1.2000000000000028,56,15097.0
25820.0,-1.1999999999999886,56,15377.0
25825.0,-1.2000000000000028,57,15657.0
25830.0,-1.2000000000000028,56,15937.0
25835.0,-1.2000000000000028,60,16229.0
25840.0,-1.2399999999999949,60,16521.0
25845.0,-1.1599999999999966,61,16820.0
25850.0,-1.2000000000000028,62,17129.0
25855.0,-1.2000000000000028,67,17449.0
25860.0,-1.2000000000000028,67,17780.0
25865.0,-1.2000000000000028,69,18121.0
25870.0,-1.1999999999999886,69,18466.0
25875.0,-1.2000000000000028,70,18811.0
25880.0,-1.2000000000000028,73,19162.0
25885.0,-1.2000000000000028,72,19520.0
25890.0,-1.2000000000000028,73,19319.0
25895.0,-1.1999999999999886,76,19696.0
25900.0,-1.2000000000000028,77,20080.0
25905.0,-1.2000000000000028,78,20470.0
25910.0,-1.2000000000000028,80,20863.0
25915.0,-1.2000000000000028,81,21262.0
25920.0,-1.1999999999999886,81,21661.0
25925.0,-1.2000000000000028,84,22078.0
25930.0,-1.2000000000000028,86,22504.0
25935.0,-1.2000000000000028,87,22937.0
25940.0,-1.2000000000000028,88,23373.0
25945.0,-1.1999999999999886,92,23816.0
25950.0,-1.200000000000017,92,24264.0
25955.0,-1.1999999999999886,95,24726.0
25960.0,-1.1999999999999886,94,25195.0
25965.0,-1.200000000000017,94,25663.0
25970.0,-1.1999999999999886,94,26133.0
25975.0,-1.200000000000017,97,26610.0
25980.0,-1.2099999999999795,96,27087.0
25985.0,-1.1899999999999977,95,27557.0
25990.0,-1.200000000000017,96,28030.0
25995.0,-1.1999999999999886,96,28505.0
26000.0,-1.200000000000017,96,28982.0
26005.0,-1.1999999999999886,95,29457.0
26010.0,-1.1999999999999886,95,29932.0
26015.0,-1.200000000000017,95,30405.0
26020.0,-1.1999999999999886,95,30885.0
26025.0,-1.200000000000017,97,31361.0
26030.0,-1.1999999999999886,98,31848.0
26035.0,-1.1999999999999886,98,32331.0
26040.0,-1.200000000000017,97,32810.0
26045.0,-1.1999999999999886,97,33295.0
26050.0,-1.200000000000017,98,33785.0
26055.0,-1.1999999999999886,93,33333.0
26060.0,-1.1999999999999886,88,31755.0
26065.0,-1.200000000000017,81,31020.0
26070.0,-1.1999999999999886,70,31363.0
26075.0,-1.200000000000017,65,31675.0
26080.0,-1.1999999999999886,67,31996.0
26085.0,-1.1999999999999886,70,32337.0
26090.0,-1.200000000000017,72,32696.0
26095.0,-1.1999999999999886,76,33066.0
26100.0,-1.200000000000017,74,33436.0
26105.0,-1.1999999999999886,78,33807.0
26110.0,-1.1999999999999886,80,34200.0
26115.0,-1.200000000000017,85,34610.0
26120.0,-1.1999999999999886,88,35039.0
26125.0,-1.200000000000017,93,35489.0
26130.0,-1.1999999999999886,97,35968.0
