step_time,reward,total_stopped,total_wait_time
25205.0,0.0,0,0.0
25210.0,0.0,2,0.0
25215.0,0.0,1,3.0
25220.0,0.0,3,13.0
25225.0,0.0,5,31.0
25230.0,0.0,7,55.0
25235.0,0.0,7,83.0
25240.0,0.0,9,119.0
25245.0,-0.01,8,143.0
25250.0,-0.08,10,183.0
25255.0,0.0,9,224.0
25260.0,-0.03,11,258.0
25265.0,0.04999999999999999,7,269.0
25270.0,-0.009999999999999995,8,270.0
25275.0,0.05,13,320.0
25280.0,0.009999999999999998,8,291.0
25285.0,0.0,2,110.0
25290.0,0.0,0,111.0
25295.0,0.0,4,132.0
25300.0,0.0,8,165.0
25305.0,0.0,5,126.0
25310.0,0.0,1,55.0
25315.0,0.0,5,66.0
25320.0,0.0,4,68.0
25325.0,0.0,5,87.0
25330.0,-0.06999999999999999,7,118.0
25335.0,0.0,7,146.0
25340.0,0.009999999999999995,10,192.0
25345.0,0.04,9,222.0
25350.0,-0.04,12,276.0
25355.0,0.04,14,334.0
25360.0,0.0,11,316.0
25365.0,0.0,7,235.0
25370.0,-0.049999999999999996,8,194.0
25375.0,0.01999999999999999,4,128.0
25380.0,-0.04999999999999999,7,163.0
25385.0,0.07999999999999999,10,197.0
25390.0,0.0,14,259.0
25395.0,0.0,12,303.0
25400.0,0.04,11,345.0
25405.0,-0.01,13,404.0
25410.0,-0.049999999999999996,13,463.0
25415.0,0.06,15,522.0
25420.0,0.0,13,511.0
25425.0,0.0,10,404.0
25430.0,-0.01,7,362.0
25435.0,-0.01,4,269.0
25440.0,0.0,5,236.0
25445.0,0.0,9,268.0
25450.0,0.0,6,249.0
25455.0,0.0,5,200.0
25460.0,0.0,5,217.0
25465.0,0.0,7,245.0
25470.0,0.0,6,264.0
25475.0,0.0,6,294.0
25480.0,-0.039999999999999994,8,331.0
25485.0,0.039999999999999994,6,354.0
25490.0,0.0,6,386.0
25495.0,0.0,6,418.0
25500.0,0.0,9,457.0
25505.0,0.0,3,321.0
25510.0,0.0,4,292.0
25515.0,0.0,5,307.0
25520.0,-0.030000000000000002,6,329.0
25525.0,0.05,6,350.0
25530.0,0.0,6,377.0
25535.0,-0.03,8,414.0
25540.0,-0.05,10,459.0
25545.0,0.06,6,329.0
25550.0,0.0,2,59.0
25555.0,0.0,3,59.0
25560.0,0.0,8,86.0
25565.0,0.0,9,124.0
25570.0,0.0,9,136.0
25575.0,0.0,4,122.0
25580.0,0.0,4,139.0
25585.0,0.0,7,169.0
25590.0,0.0,11,159.0
25595.0,0.02,8,150.0
25600.0,-0.05,3,117.0
25605.0,0.020000000000000004,3,101.0
25610.0,0.03,5,115.0
25615.0,0.0,7,137.0
25620.0,-0.02,7,133.0
25625.0,0.02,5,91.0
25630.0,0.0,3,78.0
25635.0,-0.01,5,85.0
25640.0,-0.09000000000000001,8,109.0
25645.0,-0.1,9,117.0
25650.0,-0.14999999999999997,7,105.0
25655.0,0.009999999999999953,4,86.0
25660.0,0.0,7,104.0
25665.0,0.18000000000000002,8,112.0
25670.0,0.13,9,141.0
25675.0,0.03,3,107.0
25680.0,0.0,0,35.0
25685.0,0.0,1,36.0
25690.0,0.0,5,53.0
25695.0,-0.01,9,84.0
25700.0,-0.049999999999999996,8,89.0
25705.0,0.06,3,49.0
25710.0,-0.04,3,42.0
25715.0,0.04,5,55.0
25720.0,-0.01,8,92.0
25725.0,0.01,5,90.0
25730.0,-0.04,2,46.0
25735.0,0.04,1,38.0
25740.0,0.0,5,54.0
25745.0,-0.01,9,90.0
25750.0,-0.060000000000000005,8,110.0
25755.0,0.05,6,122.0
25760.0,0.02,10,166.0
25765.0,0.0,8,160.0
25770.0,-0.02,4,114.0
25775.0,0.02,1,67.0
25780.0,0.0,6,89.0
25785.0,0.0,5,111.0
25790.0,-0.03,6,133.0
25795.0,0.03,8,155.0
25800.0,0.0,7,148.0
25805.0,0.0,1,58.0
25810.0,0.0,0,35.0
25815.0,-0.02,2,44.0
25820.0,0.0,2,52.0
25825.0,0.0,3,64.0
25830.0,0.0,2,72.0
25835.0,0.0,4,86.0
25840.0,-0.02,5,101.0
25845.0,0.02,3,114.0
25850.0,-0.030000000000000002,5,127.0
25855.0,0.030000000000000002,9,155.0
25860.0,0.0,9,131.0
25865.0,-0.009999999999999998,7,81.0
25870.0,-0.05,4,73.0
25875.0,0.06,7,85.0
25880.0,0.0,15,134.0
25885.0,0.0,9,152.0
25890.0,0.02,1,113.0
25895.0,0.0,2,119.0
25900.0,0.0,9,156.0
25905.0,0.0,13,190.0
25910.0,0.0,7,164.0
25915.0,0.0,2,97.0
25920.0,0.0,4,111.0
25925.0,-0.03,11,138.0
25930.0,-0.11000000000000001,6,142.0
25935.0,0.11000000000000001,5,152.0
25940.0,0.0,8,189.0
25945.0,-0.020000000000000004,15,221.0
25950.0,-0.08,10,215.0
25955.0,0.07,6,210.0
25960.0,0.0,8,247.0
25965.0,0.009999999999999995,9,270.0
25970.0,-0.05,8,256.0
25975.0,0.04000000000000001,4,267.0
25980.0,0.0,8,303.0
25985.0,-0.010000000000000009,10,335.0
25990.0,-0.04999999999999999,8,261.0
25995.0,0.07999999999999999,4,82.0
26000.0,0.0,12,120.0
26005.0,0.0,11,145.0
26010.0,0.0,9,155.0
26015.0,-0.060000000000000005,7,119.0
26020.0,-0.1,6,119.0
26025.0,-0.08999999999999997,12,133.0
26030.0,-0.06,10,153.0
26035.0,-0.13,13,163.0
26040.0,-0.030000000000000027,5,175.0
26045.0,-0.050000000000000044,13,213.0
26050.0,-0.05999999999999994,9,225.0
26055.0,0.12,10,200.0
26060.0,-0.21999999999999997,12,236.0
26065.0,-0.09000000000000008,13,256.0
26070.0,0.18000000000000005,13,258.0
26075.0,-0.010000000000000009,10,261.0
26080.0,-0.16000000000000003,16,296.0
26085.0,0.06000000000000005,9,243.0
26090.0,0.52,7,139.0
26095.0,-0.010000000000000009,7,134.0
26100.0,-0.1,8,154.0
26105.0,0.12000000000000002,5,169.0
26110.0,0.12,7,168.0
26115.0,0.0,9,116.0
26120.0,0.0,6,132.0
26125.0,-0.010000000000000009,7,152.0
26130.0,-0.07,8,142.0
26135.0,0.03,6,122.0
26140.0,-0.09999999999999998,10,150.0
26145.0,-0.040000000000000036,10,176.0
26150.0,0.09000000000000002,11,186.0
26155.0,-0.03,7,154.0
26160.0,-0.11000000000000001,9,178.0
26165.0,0.15000000000000002,9,193.0
26170.0,0.03999999999999998,12,205.0
26175.0,0.0,12,171.0
26180.0,-0.009999999999999981,12,221.0
26185.0,0.0,12,233.0
26190.0,-0.020000000000000018,14,248.0
26195.0,-0.009999999999999981,17,245.0
26200.0,-0.12,11,240.0
26205.0,0.03999999999999998,7,190.0
26210.0,0.05000000000000002,10,155.0
26215.0,0.03999999999999998,7,117.0
26220.0,-0.04999999999999999,2,101.0
26225.0,-0.05000000000000002,8,120.0
26230.0,-0.09999999999999998,9,134.0
26235.0,0.09999999999999998,5,105.0
26240.0,0.16000000000000003,2,60.0
26245.0,-0.009999999999999995,8,85.0
26250.0,-0.05000000000000002,5,74.0
26255.0,0.06000000000000001,1,42.0
26260.0,-0.020000000000000004,4,43.0
26265.0,0.0,8,70.0
26270.0,-0.04999999999999999,7,85.0
26275.0,0.16,8,66.0
26280.0,-0.030000000000000002,9,116.0
26285.0,-0.020000000000000004,10,133.0
26290.0,-0.12,8,131.0
26295.0,0.04000000000000001,6,137.0
26300.0,0.07999999999999999,5,153.0
26305.0,0.020000000000000004,6,179.0
26310.0,-0.020000000000000004,9,195.0
26315.0,0.0,8,194.0
26320.0,0.0,10,236.0
26325.0,0.0,12,267.0
26330.0,-0.009999999999999995,12,303.0
26335.0,0.009999999999999995,11,304.0
26340.0,-0.07999999999999999,13,367.0
26345.0,-0.05000000000000002,8,297.0
26350.0,-0.03,5,187.0
26355.0,-0.12999999999999998,5,170.0
